Id	Label	Category
22	22	Comedy
15	15	Comedy
44	44	Action
193	193	Action
41	41	Drama
12	12	Drama
48	48	Action
636	636	Drama
39	39	Drama
81	81	Drama
26	26	Animation
60	60	Action
6	6	Action
494	494	Drama
52	52	Drama
533	533	Drama
50	50	Animation
933	933	Action
656	656	Action
479	479	Drama
4	4	Animation
452	452	Drama
120	120	Action
322	322	Animation
83	83	Drama
537	537	Comedy
100	100	Drama
121	121	Drama
157	157	Drama
607	607	Action
99	99	Comedy
302	302	Comedy
248	248	Drama
87	87	Action
161	161	Drama
602	602	Drama
117	117	Action
128	128	Action
143	143	Drama
131	131	Action
1799	1799	Drama
80	80	Adventure
1351	1351	Drama
67	67	Action
1719	1719	Comedy
74	74	Drama
437	437	Drama
57	57	Action
189	189	Comedy
85	85	Comedy
465	465	Drama
133	133	Comedy
126	126	Comedy
2356	2356	Horror
110	110	Comedy
1597	1597	Horror
92	92	Action
200	200	Action
89	89	Action
268	268	Action
68	68	Action
381	381	Drama
462	462	Drama
946	946	Comedy
170	170	Comedy
460	460	Drama
183	183	Action
199	199	Action
726	726	Horror
273	273	Drama
401	401	Drama
243	243	Comedy
257	257	Horror
1023	1023	Comedy
448	448	Drama
235	235	Horror
301	301	Comedy
1031	1031	Horror
221	221	Animation
811	811	Action
201	201	Adventure
372	372	Action
1290	1290	Drama
988	988	Action
317	317	Drama
369	369	Drama
280	280	Drama
629	629	Drama
361	361	Drama
346	346	Action
410	410	Drama
384	384	Drama
419	419	Drama
827	827	Drama
1731	1731	Comedy
1317	1317	Drama
453	453	Drama
1415	1415	Drama
408	408	Drama
385	385	Drama
470	470	Comedy
841	841	Animation
459	459	Comedy
814	814	Comedy
468	468	Drama
800	800	Comedy
1796	1796	Drama
483	483	Drama
1420	1420	Comedy
469	469	Drama
733	733	Comedy
709	709	Comedy
526	526	Action
630	630	Drama
197	197	Action
195	195	Action
802	802	Adventure
685	685	Action
665	665	Action
198	198	Action
527	527	Action
492	492	Comedy
1159	1159	Animation
669	669	Comedy
793	793	Comedy
1299	1299	Drama
64	64	Action
637	637	Action
1009	1009	Comedy
768	768	Action
810	810	Drama
803	803	Comedy
799	799	Comedy
1116	1116	Comedy
836	836	Drama
961	961	Comedy
1084	1084	Action
851	851	Animation
