Id	Label	Category
22	22	Comedy
526	526	Action
44	44	Action
479	479	Drama
26	26	Animation
913	913	Horror
120	120	Action
60	60	Action
64	64	Action
117	117	Action
121	121	Drama
379	379	Action
695	695	Adventure
91	91	Drama
74	74	Drama
602	602	Drama
141	141	Action
62	62	Action
586	586	Action
113	113	Action
125	125	Action
150	150	Action
584	584	Action
82	82	Action
898	898	Sci-Fi
699	699	Action
203	203	Comedy
1411	1411	Drama
438	438	Drama
685	685	Action
544	544	Action
175	175	Action
558	558	Action
539	539	Comedy
637	637	Action
911	911	Comedy
691	691	Fantasy
583	583	Action
651	651	Action
958	958	Action
918	918	Sci-Fi
865	865	Action
3355	3355	Horror
505	505	Action
2155	2155	Horror
790	790	Comedy
928	928	Action
912	912	Action
1613	1613	Horror
2158	2158	Sci-Fi
998	998	Horror
3289	3289	Horror
1163	1163	Action
1825	1825	Horror
2157	2157	Horror
