Source	Target	Weight
44	1724	1.0
9	81	1.0
48	87	1.0
23	160	1.0
120	117	1.0
64	48	1.0
100	121	1.0
157	100	1.0
121	67	1.0
139	472	1.0
109	157	1.0
87	120	1.0
81	2204	1.0
117	172	1.0
143	663	1.0
131	1501	1.0
80	816	1.0
67	139	1.0
160	1031	1.0
110	191	1.0
124	648	1.0
141	131	1.0
62	1625	1.0
107	527	1.0
75	1822	1.0
105	1495	1.0
114	945	1.0
150	1181	1.0
76	109	1.0
180	76	1.0
172	194	1.0
175	107	1.0
179	180	1.0
191	613	1.0
204	943	1.0
236	411	1.0
238	1697	1.0
326	657	1.0
356	1748	1.0
346	1130	1.0
376	80	1.0
449	110	1.0
384	666	1.0
448	64	1.0
411	143	1.0
472	9	1.0
466	384	1.0
607	1601	1.0
195	62	1.0
657	114	1.0
648	141	1.0
666	204	1.0
527	346	1.0
690	356	1.0
663	449	1.0
613	466	1.0
616	1070	1.0
728	150	1.0
816	75	1.0
791	376	1.0
824	326	1.0
194	124	1.0
945	179	1.0
971	616	1.0
978	791	1.0
943	1084	1.0
1031	373	1.0
1084	728	1.0
377	2808	1.0
1070	824	1.0
1130	971	1.0
1181	105	1.0
1495	690	1.0
1501	195	1.0
1625	175	1.0
1724	448	1.0
1748	238	1.0
1697	978	1.0
1822	607	1.0
2204	236	1.0
2808	2122	1.0
1601	377	1.0
2122	23	1.0
