Id	Label	Category
31	31	Drama
131	131	Action
22	22	Comedy
62	62	Action
37	37	Animation
391	391	Drama
27	27	Drama
752	752	Comedy
7	7	Comedy
629	629	Drama
0	0	Drama
1710	1710	Comedy
21	21	Animation
1298	1298	Romance
44	44	Action
904	904	Sci-Fi
9	9	Adventure
449	449	Drama
43	43	Action
1333	1333	Comedy
41	41	Drama
736	736	Comedy
48	48	Action
87	87	Action
18	18	Drama
564	564	Comedy
39	39	Drama
91	91	Drama
17	17	Animation
559	559	Animation
45	45	Animation
1445	1445	Musical
26	26	Animation
451	451	Drama
2	2	Musical
33	33	Animation
19	19	Comedy
561	561	Adventure
6	6	Action
172	172	Action
52	52	Drama
483	483	Drama
1	1	Animation
949	949	Animation
13	13	Comedy
488	488	Comedy
50	50	Animation
310	310	Adventure
15	15	Comedy
372	372	Action
46	46	Animation
20	20	Comedy
168	168	Comedy
5	5	Action
183	183	Action
12	12	Drama
469	469	Drama
23	23	Drama
550	550	Sci-Fi
10	10	Animation
40	40	Animation
480	480	Animation
191	191	Animation
29	29	Animation
35	35	Animation
360	360	Musical
4	4	Animation
212	212	Comedy
30	30	Animation
940	940	Animation
120	120	Action
1215	1215	Drama
64	64	Action
280	280	Drama
123	123	Comedy
2467	2467	Horror
83	83	Drama
630	630	Drama
100	100	Drama
428	428	Drama
157	157	Drama
1352	1352	Comedy
99	99	Comedy
374	374	Horror
121	121	Drama
109	109	Drama
400	400	Drama
1030	1030	Drama
81	81	Drama
1530	1530	Romance
161	161	Drama
1470	1470	Comedy
53	53	Drama
506	506	Comedy
117	117	Action
361	361	Drama
135	135	Drama
1833	1833	Drama
128	128	Action
732	732	Drama
154	154	Comedy
1126	1126	Comedy
665	665	Action
80	80	Adventure
217	217	Drama
61	61	Drama
860	860	Drama
67	67	Action
637	637	Action
116	116	Adventure
185	185	Adventure
159	159	Comedy
315	315	Drama
57	57	Action
1635	1635	Drama
85	85	Comedy
394	394	Drama
133	133	Comedy
963	963	Drama
126	126	Comedy
301	301	Comedy
160	160	Comedy
554	554	Action
110	110	Comedy
693	693	Comedy
124	124	Action
200	200	Action
92	92	Action
141	141	Action
187	187	Adventure
138	138	Action
628	628	Comedy
136	136	Action
1194	1194	Comedy
107	107	Action
865	865	Action
75	75	Action
105	105	Action
986	986	Drama
140	140	Action
791	791	Action
145	145	Action
379	379	Action
114	114	Action
766	766	Action
156	156	Action
433	433	Drama
88	88	Action
668	668	Comedy
111	111	Action
1070	1070	Action
58	58	Action
2102	2102	Comedy
65	65	Action
1237	1237	Adventure
150	150	Action
978	978	Action
112	112	Action
409	409	Drama
137	137	Action
816	816	Action
68	68	Action
635	635	Comedy
79	79	Action
1149	1149	Comedy
93	93	Action
2837	2837	Action
60	60	Action
499	499	Adventure
153	153	Action
964	964	Drama
71	71	Action
1519	1519	Comedy
189	189	Comedy
178	178	Western
324	324	Western
186	186	Comedy
299	299	Action
188	188	Action
174	174	Action
889	889	Action
175	175	Action
