Source	Target	Weight
27	336	1.0
3	482	1.0
48	374	1.0
18	1517	1.0
39	429	1.0
17	201	1.0
49	200	1.0
50	997	1.0
8	361	1.0
23	116	1.0
10	1536	1.0
40	126	1.0
33	1233	1.0
16	841	1.0
35	191	1.0
4	33	1.0
34	16	1.0
25	58	1.0
64	99	1.0
83	67	1.0
157	50	1.0
99	346	1.0
87	160	1.0
143	380	1.0
67	35	1.0
116	407	1.0
160	124	1.0
124	141	1.0
92	48	1.0
141	411	1.0
138	2524	1.0
107	83	1.0
75	372	1.0
140	1314	1.0
114	805	1.0
88	111	1.0
111	125	1.0
58	745	1.0
150	329	1.0
137	375	1.0
68	3	1.0
71	1101	1.0
82	173	1.0
125	1621	1.0
179	137	1.0
173	179	1.0
191	330	1.0
302	2014	1.0
201	384	1.0
248	1509	1.0
323	49	1.0
236	816	1.0
361	92	1.0
357	27	1.0
329	572	1.0
330	433	1.0
346	157	1.0
336	1417	1.0
375	1086	1.0
384	150	1.0
429	18	1.0
407	466	1.0
385	394	1.0
394	39	1.0
411	236	1.0
446	71	1.0
433	463	1.0
435	515	1.0
473	248	1.0
380	8	1.0
463	1424	1.0
372	107	1.0
482	64	1.0
466	138	1.0
462	23	1.0
458	68	1.0
607	143	1.0
508	843	1.0
511	2013	1.0
666	378	1.0
675	507	1.0
507	560	1.0
597	1616	1.0
626	1150	1.0
515	4	1.0
560	302	1.0
572	666	1.0
200	75	1.0
726	473	1.0
745	726	1.0
729	2009	1.0
378	508	1.0
841	82	1.0
816	140	1.0
805	17	1.0
843	87	1.0
812	25	1.0
830	2113	1.0
374	323	1.0
958	446	1.0
1018	1649	1.0
997	462	1.0
1086	458	1.0
1101	2336	1.0
1150	511	1.0
1233	729	1.0
1314	1018	1.0
1424	10	1.0
1417	626	1.0
1509	385	1.0
1517	435	1.0
1536	114	1.0
1649	88	1.0
1621	958	1.0
1616	675	1.0
2009	597	1.0
2013	812	1.0
2014	2219	1.0
2113	357	1.0
2219	34	1.0
2336	830	1.0
2524	40	1.0
