Source	Target	Weight
3	1727	1.0
0	436	1.0
50	2904	1.0
99	399	1.0
107	518	1.0
58	464	1.0
82	552	1.0
164	2142	1.0
276	271	1.0
321	866	1.0
271	2550	1.0
293	1886	1.0
320	107	1.0
355	99	1.0
346	782	1.0
345	2610	1.0
436	276	1.0
399	320	1.0
474	1507	1.0
486	2397	1.0
461	486	1.0
463	1475	1.0
372	746	1.0
460	1109	1.0
464	346	1.0
548	2630	1.0
518	82	1.0
688	1859	1.0
552	2320	1.0
746	463	1.0
901	2322	1.0
866	2644	1.0
909	1856	1.0
1116	460	1.0
1109	688	1.0
1121	50	1.0
760	1121	1.0
1450	3133	1.0
1464	1449	1.0
1449	345	1.0
1475	58	1.0
1507	3180	1.0
782	2738	1.0
1639	1736	1.0
1736	1450	1.0
1785	474	1.0
1766	1350	1.0
1727	293	1.0
1851	1852	1.0
1836	1807	1.0
1852	2497	1.0
1886	2244	1.0
1317	2860	1.0
2023	1316	1.0
1857	2045	1.0
2136	1639	1.0
2142	31	1.0
2180	1785	1.0
2236	2240	1.0
2240	372	1.0
2244	760	1.0
1859	909	1.0
2234	3187	1.0
2243	1766	1.0
2267	2333	1.0
2048	2234	1.0
1807	2267	1.0
2320	2402	1.0
2333	1464	1.0
2364	2606	1.0
1350	2514	1.0
1856	2136	1.0
1316	3319	1.0
2372	3023	1.0
2322	164	1.0
2402	2411	1.0
2045	3460	1.0
2411	2372	1.0
2397	2023	1.0
2409	2243	1.0
2535	1317	1.0
2518	355	1.0
2497	461	1.0
2514	1836	1.0
2536	2806	1.0
2550	2535	1.0
2644	548	1.0
2606	1857	1.0
2610	1116	1.0
2630	2518	1.0
2738	321	1.0
2806	3	1.0
2856	2048	1.0
2860	1851	1.0
2904	901	1.0
2979	2180	1.0
3023	2856	1.0
3133	2364	1.0
3180	2236	1.0
3187	2409	1.0
3319	2979	1.0
3460	2536	1.0
