Source	Target	Weight
22	64	1.0
27	58	1.0
44	651	1.0
48	379	1.0
14	107	1.0
26	60	1.0
50	488	1.0
15	300	1.0
5	201	1.0
40	243	1.0
33	652	1.0
120	190	1.0
64	200	1.0
121	486	1.0
87	14	1.0
117	193	1.0
91	602	1.0
131	179	1.0
67	236	1.0
116	171	1.0
160	288	1.0
110	40	1.0
124	141	1.0
92	463	1.0
141	48	1.0
138	791	1.0
62	26	1.0
107	92	1.0
75	124	1.0
140	377	1.0
145	199	1.0
114	44	1.0
156	584	1.0
111	710	1.0
58	120	1.0
113	150	1.0
150	375	1.0
93	346	1.0
60	471	1.0
82	1654	1.0
187	116	1.0
172	197	1.0
175	1536	1.0
171	50	1.0
179	176	1.0
188	766	1.0
176	138	1.0
190	376	1.0
183	648	1.0
169	573	1.0
168	160	1.0
243	168	1.0
201	187	1.0
300	913	1.0
322	958	1.0
242	1704	1.0
250	925	1.0
317	117	1.0
288	582	1.0
236	242	1.0
325	670	1.0
346	87	1.0
375	456	1.0
376	581	1.0
379	114	1.0
456	544	1.0
448	674	1.0
486	111	1.0
488	169	1.0
463	15	1.0
372	325	1.0
482	75	1.0
464	82	1.0
479	583	1.0
466	121	1.0
471	586	1.0
607	194	1.0
193	22	1.0
573	110	1.0
197	183	1.0
195	539	1.0
648	692	1.0
685	62	1.0
527	145	1.0
544	595	1.0
650	156	1.0
582	33	1.0
710	768	1.0
595	607	1.0
652	466	1.0
692	527	1.0
674	928	1.0
584	2256	1.0
539	113	1.0
558	322	1.0
581	93	1.0
690	816	1.0
637	479	1.0
586	615	1.0
583	865	1.0
651	317	1.0
602	637	1.0
615	448	1.0
526	131	1.0
639	2643	1.0
200	91	1.0
768	558	1.0
766	371	1.0
378	1655	1.0
762	5	1.0
816	824	1.0
791	378	1.0
824	2337	1.0
865	685	1.0
913	250	1.0
928	195	1.0
925	175	1.0
194	172	1.0
199	526	1.0
929	188	1.0
958	639	1.0
377	690	1.0
1536	464	1.0
1654	482	1.0
1655	929	1.0
1704	372	1.0
371	140	1.0
2256	762	1.0
2337	650	1.0
2643	67	1.0
