Source	Target	Weight
22	175	1.0
0	2634	1.0
44	43	1.0
43	2455	1.0
117	908	1.0
74	195	1.0
92	1774	1.0
62	927	1.0
107	1029	1.0
145	902	1.0
150	798	1.0
102	93	1.0
93	893	1.0
82	150	1.0
125	1195	1.0
175	74	1.0
317	117	1.0
310	874	1.0
358	904	1.0
375	102	1.0
431	998	1.0
448	912	1.0
479	861	1.0
471	145	1.0
193	317	1.0
195	554	1.0
685	200	1.0
554	915	1.0
595	639	1.0
699	92	1.0
674	871	1.0
539	448	1.0
713	699	1.0
558	2356	1.0
581	782	1.0
496	581	1.0
637	1306	1.0
586	884	1.0
670	899	1.0
583	928	1.0
651	685	1.0
602	193	1.0
615	1480	1.0
639	872	1.0
661	651	1.0
691	583	1.0
550	586	1.0
200	22	1.0
777	637	1.0
798	1184	1.0
902	1010	1.0
908	670	1.0
871	107	1.0
861	602	1.0
904	695	1.0
882	310	1.0
874	661	1.0
865	873	1.0
856	431	1.0
899	882	1.0
912	691	1.0
918	898	1.0
927	539	1.0
898	674	1.0
756	2499	1.0
872	777	1.0
913	918	1.0
884	358	1.0
893	558	1.0
915	62	1.0
928	913	1.0
873	471	1.0
907	1487	1.0
916	865	1.0
1010	375	1.0
998	916	1.0
1029	595	1.0
1102	713	1.0
1184	2148	1.0
1195	1541	1.0
1306	856	1.0
1480	479	1.0
1487	496	1.0
1541	756	1.0
782	82	1.0
1774	550	1.0
1829	1102	1.0
2148	125	1.0
2166	44	1.0
2356	907	1.0
2455	1829	1.0
2499	2166	1.0
2634	615	1.0
