Source	Target	Weight
22	669	1.0
27	124	1.0
3	300	1.0
21	157	1.0
48	322	1.0
39	250	1.0
1	1185	1.0
49	613	1.0
20	126	1.0
23	742	1.0
10	445	1.0
40	27	1.0
33	280	1.0
32	457	1.0
25	2025	1.0
64	110	1.0
157	99	1.0
99	868	1.0
121	22	1.0
87	20	1.0
81	4	1.0
143	372	1.0
154	49	1.0
67	527	1.0
104	154	1.0
85	40	1.0
126	248	1.0
160	352	1.0
110	143	1.0
130	513	1.0
72	236	1.0
124	409	1.0
141	735	1.0
107	997	1.0
75	301	1.0
140	458	1.0
114	732	1.0
156	1150	1.0
58	623	1.0
118	1129	1.0
89	729	1.0
150	626	1.0
137	452	1.0
79	137	1.0
60	329	1.0
119	897	1.0
76	1042	1.0
71	523	1.0
181	1995	1.0
175	89	1.0
179	843	1.0
177	850	1.0
170	87	1.0
302	508	1.0
212	2569	1.0
271	170	1.0
293	370	1.0
202	218	1.0
301	314	1.0
221	959	1.0
300	2394	1.0
248	85	1.0
322	271	1.0
218	459	1.0
250	1994	1.0
294	391	1.0
204	1060	1.0
290	465	1.0
272	290	1.0
251	1199	1.0
255	67	1.0
231	48	1.0
280	466	1.0
288	1496	1.0
314	556	1.0
236	768	1.0
244	378	1.0
357	141	1.0
341	118	1.0
352	221	1.0
329	1938	1.0
330	479	1.0
356	1	1.0
346	1660	1.0
370	2102	1.0
340	824	1.0
336	1045	1.0
375	1672	1.0
379	790	1.0
449	330	1.0
416	75	1.0
384	81	1.0
381	39	1.0
445	449	1.0
391	385	1.0
437	202	1.0
453	436	1.0
406	114	1.0
409	272	1.0
436	478	1.0
385	251	1.0
401	130	1.0
452	1018	1.0
411	805	1.0
446	814	1.0
433	1088	1.0
457	511	1.0
421	1421	1.0
404	119	1.0
399	1705	1.0
474	2607	1.0
486	460	1.0
461	2243	1.0
476	23	1.0
372	468	1.0
460	2295	1.0
468	1715	1.0
478	204	1.0
459	757	1.0
479	533	1.0
485	437	1.0
465	255	1.0
466	104	1.0
489	681	1.0
475	160	1.0
462	1269	1.0
458	1655	1.0
533	294	1.0
521	712	1.0
508	856	1.0
511	1107	1.0
556	381	1.0
527	950	1.0
668	341	1.0
516	1243	1.0
669	3444	1.0
539	411	1.0
623	401	1.0
507	1571	1.0
682	375	1.0
578	1515	1.0
721	340	1.0
597	800	1.0
612	58	1.0
523	1575	1.0
626	521	1.0
567	1619	1.0
690	76	1.0
714	2675	1.0
530	816	1.0
681	140	1.0
712	668	1.0
697	690	1.0
532	1116	1.0
498	475	1.0
613	288	1.0
513	2297	1.0
509	121	1.0
742	1348	1.0
732	844	1.0
752	1774	1.0
745	949	1.0
735	416	1.0
729	433	1.0
768	745	1.0
378	1215	1.0
779	404	1.0
814	789	1.0
800	507	1.0
799	384	1.0
789	567	1.0
790	356	1.0
816	578	1.0
844	1023	1.0
821	795	1.0
805	336	1.0
824	530	1.0
843	1349	1.0
795	1731	1.0
868	231	1.0
856	156	1.0
878	2683	1.0
897	2204	1.0
972	1205	1.0
950	532	1.0
949	498	1.0
959	1239	1.0
1018	2912	1.0
997	379	1.0
1023	175	1.0
1042	779	1.0
1060	1233	1.0
1051	179	1.0
1045	2651	1.0
1088	1051	1.0
1078	714	1.0
1116	755	1.0
1129	697	1.0
1107	878	1.0
1150	799	1.0
1157	462	1.0
1251	60	1.0
1211	212	1.0
1269	682	1.0
1205	181	1.0
1233	33	1.0
1187	972	1.0
1239	406	1.0
1215	821	1.0
1179	1187	1.0
850	1251	1.0
1199	453	1.0
1185	2127	1.0
1243	177	1.0
1424	1179	1.0
757	357	1.0
1421	79	1.0
1422	1078	1.0
1348	485	1.0
1498	21	1.0
1496	72	1.0
1495	446	1.0
1515	612	1.0
1571	71	1.0
1560	1422	1.0
1575	1968	1.0
755	1886	1.0
1619	509	1.0
1655	1954	1.0
1660	293	1.0
1715	3	1.0
1731	721	1.0
1705	150	1.0
1716	1560	1.0
1774	302	1.0
1672	489	1.0
1813	461	1.0
1852	474	1.0
1886	1813	1.0
1954	244	1.0
1968	1424	1.0
1995	1716	1.0
1994	10	1.0
2025	1495	1.0
1938	399	1.0
2102	2293	1.0
1349	2593	1.0
2127	539	1.0
2204	597	1.0
2243	1852	1.0
2293	476	1.0
2295	346	1.0
2297	32	1.0
2394	1498	1.0
2593	107	1.0
2569	1157	1.0
2651	1211	1.0
2607	486	1.0
2683	421	1.0
2675	25	1.0
2912	516	1.0
3444	752	1.0
