Id	Label	Category
31	31	Drama
159	159	Comedy
22	22	Comedy
1260	1260	Comedy
27	27	Drama
1553	1553	Drama
0	0	Drama
1984	1984	Adventure
44	44	Action
451	451	Drama
9	9	Adventure
2420	2420	Adventure
43	43	Action
197	197	Action
48	48	Action
2070	2070	Comedy
15	15	Comedy
2169	2169	Horror
5	5	Action
474	474	Animation
23	23	Drama
120	120	Action
117	117	Action
157	157	Drama
602	602	Drama
99	99	Comedy
1364	1364	Drama
69	69	Comedy
121	121	Drama
1175	1175	Drama
161	161	Drama
2439	2439	Documentary
562	562	Comedy
80	80	Adventure
1043	1043	Horror
67	67	Action
2392	2392	Comedy
1353	1353	Horror
126	126	Comedy
468	468	Drama
92	92	Action
2199	2199	Comedy
107	107	Action
988	988	Action
172	172	Action
465	465	Drama
190	190	Comedy
677	677	Action
170	170	Comedy
273	273	Drama
163	163	Comedy
1930	1930	Drama
169	169	Comedy
295	295	Comedy
276	276	Drama
1028	1028	Horror
216	216	Drama
444	444	Comedy
315	315	Drama
271	271	Comedy
1290	1290	Drama
2936	2936	Comedy
301	301	Comedy
453	453	Drama
300	300	Action
1138	1138	Comedy
237	237	Comedy
200	200	Action
322	322	Animation
1084	1084	Action
242	242	Action
218	218	Drama
1201	1201	Drama
310	310	Adventure
607	607	Action
231	231	Drama
1352	1352	Comedy
280	280	Drama
630	630	Drama
809	809	Comedy
361	361	Drama
550	550	Sci-Fi
355	355	Drama
432	432	Drama
193	193	Action
1766	1766	Drama
437	437	Drama
1365	1365	Horror
450	450	Comedy
380	380	Action
762	762	Adventure
461	461	Comedy
1031	1031	Horror
487	487	Action
755	755	Comedy
2520	2520	Drama
1931	1931	Documentary
707	707	Comedy
571	571	Comedy
1299	1299	Drama
553	553	Comedy
582	582	Comedy
632	632	Comedy
1036	1036	Action
703	703	Comedy
503	503	Comedy
527	527	Action
999	999	Action
506	506	Comedy
1030	1030	Drama
656	656	Action
651	651	Action
733	733	Comedy
1810	1810	Drama
601	601	Drama
1109	1109	Comedy
859	859	Sci-Fi
1813	1813	Comedy
882	882	Action
1851	1851	Drama
980	980	Action
2322	2322	Comedy
194	194	Action
1596	1596	Horror
984	984	Drama
2024	2024	Action
1000	1000	Comedy
2269	2269	Drama
1235	1235	Drama
1427	1427	Drama
2550	2550	Drama
