Source	Target	Weight
22	1619	1.0
44	2642	1.0
43	607	1.0
48	141	1.0
5	197	1.0
64	1609	1.0
99	126	1.0
121	472	1.0
81	997	1.0
126	121	1.0
160	1403	1.0
124	48	1.0
92	124	1.0
141	379	1.0
138	375	1.0
107	60	1.0
75	43	1.0
114	179	1.0
156	710	1.0
58	376	1.0
118	1513	1.0
89	58	1.0
60	156	1.0
119	118	1.0
174	524	1.0
179	238	1.0
235	496	1.0
242	236	1.0
250	2842	1.0
317	160	1.0
279	81	1.0
236	114	1.0
238	89	1.0
375	250	1.0
376	107	1.0
379	242	1.0
427	1783	1.0
394	22	1.0
472	279	1.0
607	3255	1.0
197	669	1.0
710	119	1.0
669	2111	1.0
496	427	1.0
524	1747	1.0
726	5	1.0
997	174	1.0
1113	726	1.0
1146	44	1.0
1513	99	1.0
1619	1146	1.0
1783	1113	1.0
1747	235	1.0
2111	1597	1.0
2145	317	1.0
2642	92	1.0
1597	64	1.0
2842	2145	1.0
1609	75	1.0
3255	138	1.0
