Source	Target	Weight
22	899	1.0
37	609	1.0
47	1288	1.0
0	653	1.0
44	120	1.0
9	1004	1.0
41	415	1.0
48	562	1.0
42	1635	1.0
39	91	1.0
17	46	1.0
45	1587	1.0
26	80	1.0
2	808	1.0
19	2459	1.0
6	2155	1.0
13	40	1.0
50	163	1.0
15	300	1.0
46	551	1.0
20	1586	1.0
5	889	1.0
8	17	1.0
23	618	1.0
40	72	1.0
33	1295	1.0
16	950	1.0
34	951	1.0
120	197	1.0
70	1364	1.0
64	648	1.0
83	1292	1.0
100	121	1.0
69	487	1.0
149	1235	1.0
121	602	1.0
63	636	1.0
109	2211	1.0
73	70	1.0
87	15	1.0
117	413	1.0
143	73	1.0
94	1653	1.0
91	1084	1.0
154	110	1.0
131	1128	1.0
80	216	1.0
152	109	1.0
148	753	1.0
67	989	1.0
116	2651	1.0
74	595	1.0
57	1036	1.0
85	669	1.0
126	318	1.0
110	20	1.0
72	2043	1.0
124	471	1.0
92	172	1.0
141	92	1.0
62	431	1.0
107	665	1.0
105	882	1.0
88	1471	1.0
113	670	1.0
79	646	1.0
60	878	1.0
82	782	1.0
189	408	1.0
178	1617	1.0
172	183	1.0
175	931	1.0
184	955	1.0
190	50	1.0
170	2863	1.0
163	1468	1.0
183	677	1.0
169	540	1.0
182	204	1.0
168	1060	1.0
191	26	1.0
276	548	1.0
216	276	1.0
303	2399	1.0
239	1101	1.0
243	13	1.0
201	528	1.0
300	925	1.0
318	1346	1.0
246	2992	1.0
242	1833	1.0
240	497	1.0
218	554	1.0
299	1105	1.0
204	19	1.0
307	189	1.0
314	1114	1.0
277	953	1.0
361	47	1.0
369	6	1.0
365	847	1.0
325	1093	1.0
331	615	1.0
355	1045	1.0
353	1781	1.0
346	552	1.0
327	2102	1.0
456	958	1.0
415	149	1.0
408	2490	1.0
431	897	1.0
401	1325	1.0
448	239	1.0
395	1459	1.0
387	619	1.0
413	191	1.0
474	327	1.0
380	1845	1.0
487	1299	1.0
463	107	1.0
372	607	1.0
459	1142	1.0
479	1537	1.0
475	1233	1.0
469	94	1.0
471	113	1.0
458	475	1.0
607	380	1.0
577	1130	1.0
548	463	1.0
542	355	1.0
655	143	1.0
707	374	1.0
557	190	1.0
562	1446	1.0
193	196	1.0
677	194	1.0
693	2069	1.0
540	126	1.0
573	550	1.0
197	656	1.0
657	1028	1.0
501	1920	1.0
648	945	1.0
628	79	1.0
525	1049	1.0
685	479	1.0
547	37	1.0
703	777	1.0
716	1565	1.0
665	87	1.0
618	361	1.0
554	395	1.0
673	42	1.0
667	954	1.0
582	1067	1.0
506	1553	1.0
595	918	1.0
692	977	1.0
699	2356	1.0
609	841	1.0
674	353	1.0
675	2296	1.0
528	8	1.0
584	586	1.0
669	175	1.0
619	547	1.0
676	1200	1.0
563	559	1.0
713	751	1.0
558	675	1.0
497	325	1.0
581	584	1.0
723	667	1.0
626	501	1.0
646	626	1.0
663	131	1.0
636	3059	1.0
656	141	1.0
552	1861	1.0
566	1570	1.0
637	663	1.0
586	1899	1.0
670	62	1.0
583	1025	1.0
651	200	1.0
602	1282	1.0
615	1638	1.0
526	581	1.0
537	148	1.0
638	1343	1.0
659	1441	1.0
653	198	1.0
550	1030	1.0
200	64	1.0
608	201	1.0
551	387	1.0
514	2904	1.0
559	2135	1.0
549	2	1.0
751	2080	1.0
774	913	1.0
762	655	1.0
777	1357	1.0
763	1533	1.0
808	763	1.0
841	973	1.0
821	184	1.0
835	2772	1.0
825	1534	1.0
802	193	1.0
374	1632	1.0
908	856	1.0
871	74	1.0
904	871	1.0
882	692	1.0
874	525	1.0
856	685	1.0
899	904	1.0
889	105	1.0
911	638	1.0
918	1549	1.0
898	218	1.0
878	456	1.0
913	67	1.0
909	372	1.0
925	542	1.0
926	16	1.0
897	60	1.0
198	1354	1.0
988	1311	1.0
194	651	1.0
199	583	1.0
192	549	1.0
945	299	1.0
958	558	1.0
977	199	1.0
936	34	1.0
950	936	1.0
973	926	1.0
951	2078	1.0
940	563	1.0
953	1337	1.0
954	676	1.0
955	674	1.0
931	365	1.0
968	2324	1.0
196	44	1.0
1025	1307	1.0
1030	1369	1.0
993	1917	1.0
1004	242	1.0
1028	566	1.0
1001	369	1.0
989	346	1.0
998	1054	1.0
1029	1507	1.0
1084	1241	1.0
1067	33	1.0
1049	195	1.0
1060	911	1.0
1045	1029	1.0
1054	851	1.0
1113	1541	1.0
1036	657	1.0
1128	2145	1.0
1106	774	1.0
1093	458	1.0
1105	5	1.0
851	608	1.0
1101	1502	1.0
1118	1165	1.0
1114	45	1.0
1130	1143	1.0
1142	314	1.0
1158	168	1.0
1143	1344	1.0
1144	1907	1.0
1145	474	1.0
1161	2165	1.0
1165	1978	1.0
1247	331	1.0
1233	85	1.0
1241	1372	1.0
1200	821	1.0
1235	1897	1.0
1288	100	1.0
1282	506	1.0
1299	1466	1.0
1300	1520	1.0
1292	874	1.0
1295	182	1.0
1310	1445	1.0
1307	57	1.0
1311	537	1.0
1308	2256	1.0
1325	2119	1.0
1344	1158	1.0
1337	154	1.0
847	716	1.0
1343	582	1.0
1326	459	1.0
1346	170	1.0
1369	1308	1.0
753	152	1.0
1411	659	1.0
1372	988	1.0
1357	3623	1.0
1354	1931	1.0
1402	0	1.0
1364	573	1.0
1459	1842	1.0
1440	63	1.0
1446	39	1.0
1471	707	1.0
1466	1504	1.0
1431	1429	1.0
1429	22	1.0
1441	246	1.0
1445	192	1.0
1436	802	1.0
1468	693	1.0
1502	1539	1.0
1504	48	1.0
1489	1694	1.0
1507	1106	1.0
1527	1489	1.0
1520	898	1.0
1522	825	1.0
1523	1527	1.0
1539	1113	1.0
1541	1721	1.0
1550	1118	1.0
1533	526	1.0
782	2462	1.0
1549	3263	1.0
1537	124	1.0
1534	1523	1.0
1553	1860	1.0
1570	1144	1.0
1586	243	1.0
1565	303	1.0
1587	577	1.0
1578	557	1.0
1653	1436	1.0
1638	628	1.0
1632	1310	1.0
1635	2116	1.0
1617	9	1.0
1629	1145	1.0
1647	1431	1.0
1654	82	1.0
1694	713	1.0
1721	1550	1.0
1759	514	1.0
1781	1247	1.0
1827	993	1.0
1845	2041	1.0
1833	1402	1.0
1842	1522	1.0
1841	2384	1.0
1930	1001	1.0
1861	1654	1.0
1897	2323	1.0
1892	723	1.0
1860	69	1.0
1920	178	1.0
1899	1827	1.0
1907	1440	1.0
1917	835	1.0
1931	1411	1.0
1978	1759	1.0
2041	23	1.0
2043	1326	1.0
2069	169	1.0
2078	940	1.0
2080	1647	1.0
2102	2132	1.0
2116	469	1.0
2119	908	1.0
2132	703	1.0
2135	2378	1.0
2165	1578	1.0
2155	88	1.0
2145	83	1.0
2158	998	1.0
2211	41	1.0
2256	1300	1.0
2296	699	1.0
2356	448	1.0
2384	1930	1.0
2378	401	1.0
2399	1892	1.0
2461	909	1.0
2460	2461	1.0
2459	240	1.0
2462	2460	1.0
2490	968	1.0
2324	673	1.0
2323	307	1.0
2651	1629	1.0
2772	116	1.0
2863	277	1.0
2904	1161	1.0
2992	1841	1.0
3059	762	1.0
3263	2158	1.0
3623	637	1.0
