Source	Target	Weight
22	7	1.0
7	3551	1.0
15	1073	1.0
33	2946	1.0
64	2467	1.0
121	1779	1.0
93	651	1.0
235	64	1.0
413	3035	1.0
466	121	1.0
541	930	1.0
193	541	1.0
595	591	1.0
652	3388	1.0
619	3069	1.0
517	738	1.0
497	891	1.0
597	2554	1.0
591	602	1.0
496	2019	1.0
532	2421	1.0
670	652	1.0
651	785	1.0
602	2556	1.0
738	1925	1.0
816	15	1.0
871	1014	1.0
891	517	1.0
785	235	1.0
950	1895	1.0
930	496	1.0
1014	1648	1.0
1073	33	1.0
1071	846	1.0
1545	1555	1.0
1540	597	1.0
1555	1640	1.0
1648	466	1.0
1640	413	1.0
1779	950	1.0
1925	816	1.0
1895	532	1.0
2009	497	1.0
2019	93	1.0
2257	670	1.0
2421	2466	1.0
2467	1606	1.0
2466	595	1.0
2554	2009	1.0
2556	1540	1.0
1606	2257	1.0
2946	1545	1.0
3035	619	1.0
3069	193	1.0
3101	1071	1.0
3388	22	1.0
3551	3101	1.0
