Source	Target	Weight
31	1414	1.0
22	2436	1.0
0	550	1.0
21	265	1.0
44	1976	1.0
9	23	1.0
43	39	1.0
41	980	1.0
48	266	1.0
42	15	1.0
39	2308	1.0
52	1167	1.0
15	2739	1.0
23	157	1.0
40	143	1.0
120	988	1.0
70	80	1.0
83	2298	1.0
100	1197	1.0
157	2261	1.0
99	48	1.0
149	2301	1.0
121	277	1.0
161	1291	1.0
117	120	1.0
143	885	1.0
90	613	1.0
91	783	1.0
154	407	1.0
131	301	1.0
80	200	1.0
152	2630	1.0
61	1320	1.0
95	1722	1.0
54	733	1.0
104	55	1.0
103	583	1.0
74	1434	1.0
159	72	1.0
142	1361	1.0
84	242	1.0
55	472	1.0
126	99	1.0
110	304	1.0
72	2859	1.0
124	1357	1.0
92	400	1.0
141	186	1.0
146	323	1.0
186	939	1.0
185	2267	1.0
172	1154	1.0
190	271	1.0
162	993	1.0
170	61	1.0
163	2123	1.0
276	161	1.0
216	245	1.0
271	216	1.0
301	1486	1.0
237	2279	1.0
265	653	1.0
248	1126	1.0
304	643	1.0
245	1684	1.0
322	731	1.0
311	1776	1.0
246	386	1.0
242	882	1.0
266	1744	1.0
323	602	1.0
294	1352	1.0
317	549	1.0
204	369	1.0
310	1952	1.0
251	904	1.0
207	2310	1.0
277	41	1.0
254	154	1.0
332	1192	1.0
361	9	1.0
357	322	1.0
351	3490	1.0
369	2423	1.0
365	674	1.0
354	1786	1.0
432	1054	1.0
449	494	1.0
400	1032	1.0
453	141	1.0
386	92	1.0
407	380	1.0
450	895	1.0
474	911	1.0
380	963	1.0
487	307	1.0
488	1030	1.0
472	450	1.0
483	74	1.0
607	121	1.0
557	237	1.0
193	2155	1.0
693	449	1.0
540	91	1.0
573	190	1.0
657	891	1.0
501	632	1.0
632	908	1.0
629	1737	1.0
645	1833	1.0
703	1299	1.0
494	40	1.0
618	2647	1.0
674	2211	1.0
643	961	1.0
663	1138	1.0
613	757	1.0
637	365	1.0
583	657	1.0
651	332	1.0
602	1470	1.0
691	1163	1.0
588	663	1.0
537	501	1.0
653	693	1.0
550	276	1.0
200	1409	1.0
601	1810	1.0
549	159	1.0
731	43	1.0
733	488	1.0
730	103	1.0
860	968	1.0
885	1004	1.0
895	986	1.0
917	204	1.0
908	1345	1.0
904	170	1.0
882	917	1.0
874	540	1.0
911	185	1.0
913	990	1.0
891	1049	1.0
980	2559	1.0
988	54	1.0
194	1097	1.0
961	310	1.0
963	1411	1.0
968	651	1.0
986	248	1.0
939	254	1.0
984	100	1.0
196	2272	1.0
1030	163	1.0
993	22	1.0
1004	874	1.0
1028	2095	1.0
990	1794	1.0
1000	31	1.0
1084	1455	1.0
1049	52	1.0
1043	83	1.0
1054	703	1.0
1092	984	1.0
1097	1702	1.0
1121	913	1.0
1126	246	1.0
1138	251	1.0
1154	2558	1.0
1149	637	1.0
783	1296	1.0
1163	1832	1.0
1214	1432	1.0
1197	2510	1.0
1192	142	1.0
1167	1121	1.0
1290	193	1.0
1291	432	1.0
1299	2273	1.0
1296	1835	1.0
1345	1028	1.0
1369	1092	1.0
753	162	1.0
1374	1436	1.0
1411	2925	1.0
1361	730	1.0
1409	194	1.0
1357	629	1.0
1352	1441	1.0
1413	294	1.0
1414	1043	1.0
757	1369	1.0
1470	21	1.0
1427	1553	1.0
1446	487	1.0
1441	2737	1.0
1434	110	1.0
1435	753	1.0
1432	483	1.0
1436	2316	1.0
1455	131	1.0
1486	149	1.0
852	2445	1.0
1481	172	1.0
1553	2653	1.0
1722	1481	1.0
1702	117	1.0
1684	1427	1.0
1794	95	1.0
1744	357	1.0
1320	1290	1.0
1698	70	1.0
1786	124	1.0
1776	104	1.0
1737	453	1.0
1032	90	1.0
1831	152	1.0
1835	588	1.0
1830	618	1.0
1833	44	1.0
1832	601	1.0
1810	645	1.0
1952	2522	1.0
2095	1830	1.0
2155	1413	1.0
2211	852	1.0
2272	84	1.0
2281	474	1.0
2273	537	1.0
2261	2856	1.0
2264	1214	1.0
2279	196	1.0
2267	1435	1.0
2301	557	1.0
2310	311	1.0
2308	207	1.0
2298	1608	1.0
2385	1698	1.0
2393	126	1.0
1976	2470	1.0
2423	2281	1.0
2436	354	1.0
2123	42	1.0
2445	691	1.0
2470	0	1.0
2510	2385	1.0
2522	1084	1.0
2558	1149	1.0
2559	1374	1.0
2653	1831	1.0
2630	146	1.0
2647	573	1.0
2316	3310	1.0
2737	317	1.0
2739	860	1.0
2856	2393	1.0
2859	2264	1.0
2925	351	1.0
1608	1446	1.0
3310	361	1.0
3490	1000	1.0
