Id	Label	Category
47	47	Drama
100	100	Drama
0	0	Drama
602	602	Drama
44	44	Action
1829	1829	Horror
9	9	Adventure
1128	1128	Comedy
12	12	Drama
2315	2315	Drama
23	23	Drama
1283	1283	Comedy
2173	2173	Horror
135	135	Drama
2188	2188	Western
159	159	Comedy
1017	1017	Horror
126	126	Comedy
361	361	Drama
601	601	Drama
351	351	Drama
432	432	Drama
1827	1827	Drama
380	380	Action
550	550	Sci-Fi
476	476	Animation
2893	2893	Drama
607	607	Action
980	980	Action
592	592	Comedy
1320	1320	Drama
655	655	Adventure
1832	1832	Drama
557	557	Comedy
703	703	Comedy
660	660	Comedy
656	656	Action
860	860	Drama
2956	2956	Horror
537	537	Comedy
869	869	Drama
1007	1007	Horror
1710	1710	Comedy
787	787	Drama
1028	1028	Horror
2070	2070	Comedy
1054	1054	Comedy
1235	1235	Drama
1684	1684	Drama
1833	1833	Drama
1325	1325	Comedy
1427	1427	Drama
1698	1698	Comedy
1831	1831	Drama
2174	2174	Horror
