Id	Label	Category
22	22	Comedy
707	707	Comedy
47	47	Drama
50	50	Animation
7	7	Comedy
40	40	Animation
0	0	Drama
64	64	Action
48	48	Action
23	23	Drama
19	19	Comedy
120	120	Action
13	13	Comedy
564	564	Comedy
4	4	Animation
5	5	Action
162	162	Comedy
487	487	Action
87	87	Action
1636	1636	Comedy
255	255	Comedy
332	332	Comedy
157	157	Drama
607	607	Action
99	99	Comedy
110	110	Comedy
703	703	Comedy
154	154	Comedy
175	175	Action
80	80	Adventure
537	537	Comedy
85	85	Comedy
126	126	Comedy
1308	1308	Action
160	160	Comedy
272	272	Comedy
189	189	Comedy
243	243	Comedy
190	190	Comedy
163	163	Comedy
216	216	Drama
653	653	Drama
946	946	Comedy
312	312	Drama
393	393	Comedy
1612	1612	Horror
427	427	Drama
432	432	Drama
380	380	Action
573	573	Comedy
786	786	Comedy
648	648	Action
582	582	Comedy
553	553	Comedy
186	186	Comedy
194	194	Action
1696	1696	Horror
1067	1067	Comedy
1143	1143	Comedy
1177	1177	Drama
2926	2926	Horror
