Id	Label	Category
3	3	Drama
1507	1507	Animation
43	43	Action
221	221	Animation
48	48	Action
849	849	Comedy
50	50	Animation
205	205	Drama
4	4	Animation
303	303	Comedy
99	99	Comedy
793	793	Comedy
67	67	Action
2144	2144	Horror
164	164	Comedy
810	810	Drama
170	170	Comedy
315	315	Drama
302	302	Comedy
726	726	Horror
452	452	Drama
271	271	Comedy
1731	1731	Comedy
293	293	Drama
446	446	Drama
273	273	Drama
239	239	Horror
846	846	Comedy
285	285	Comedy
2170	2170	Horror
235	235	Horror
745	745	Drama
301	301	Comedy
2816	2816	Horror
1031	1031	Horror
1935	1935	Drama
201	201	Adventure
456	456	Action
2291	2291	Sci-Fi
448	448	Drama
788	788	Drama
482	482	Action
800	800	Comedy
459	459	Comedy
669	669	Comedy
1562	1562	Comedy
814	814	Comedy
829	829	Drama
797	797	Horror
2205	2205	Horror
803	803	Comedy
812	812	Comedy
2359	2359	Comedy
859	859	Sci-Fi
1669	1669	Drama
915	915	Action
997	997	Horror
1615	1615	Horror
1009	1009	Comedy
1401	1401	Horror
2138	2138	Horror
1403	1403	Horror
3439	3439	Horror
760	760	Comedy
2478	2478	Horror
1602	1602	Horror
