Source	Target	Weight
22	1121	1.0
27	191	1.0
0	707	1.0
44	904	1.0
9	601	1.0
14	2	1.0
45	169	1.0
26	695	1.0
2	2038	1.0
19	499	1.0
50	40	1.0
40	1645	1.0
4	2793	1.0
120	651	1.0
64	487	1.0
100	216	1.0
117	44	1.0
143	984	1.0
91	64	1.0
74	22	1.0
159	733	1.0
133	656	1.0
126	159	1.0
110	243	1.0
92	325	1.0
141	660	1.0
62	145	1.0
75	236	1.0
145	193	1.0
113	372	1.0
150	2157	1.0
186	183	1.0
175	471	1.0
190	1803	1.0
183	199	1.0
169	276	1.0
191	384	1.0
276	1020	1.0
216	503	1.0
243	540	1.0
257	1325	1.0
235	14	1.0
201	1634	1.0
250	488	1.0
317	200	1.0
316	2609	1.0
236	175	1.0
284	360	1.0
361	143	1.0
358	613	1.0
369	735	1.0
365	250	1.0
325	2122	1.0
360	1288	1.0
330	951	1.0
348	197	1.0
432	678	1.0
384	548	1.0
487	75	1.0
476	653	1.0
488	358	1.0
372	721	1.0
479	257	1.0
471	62	1.0
548	50	1.0
658	284	1.0
542	718	1.0
707	2846	1.0
193	117	1.0
540	2855	1.0
197	874	1.0
195	558	1.0
657	316	1.0
501	476	1.0
525	657	1.0
685	918	1.0
547	658	1.0
703	571	1.0
544	958	1.0
582	545	1.0
506	1197	1.0
692	547	1.0
699	777	1.0
584	893	1.0
718	913	1.0
575	997	1.0
539	526	1.0
545	19	1.0
721	584	1.0
558	670	1.0
534	1029	1.0
499	348	1.0
581	150	1.0
660	1097	1.0
706	27	1.0
656	361	1.0
613	706	1.0
637	911	1.0
586	539	1.0
670	113	1.0
695	74	1.0
583	586	1.0
651	198	1.0
602	317	1.0
615	195	1.0
526	685	1.0
678	582	1.0
704	581	1.0
503	190	1.0
653	100	1.0
550	602	1.0
200	26	1.0
571	1486	1.0
601	432	1.0
549	186	1.0
735	365	1.0
733	703	1.0
730	1451	1.0
762	0	1.0
777	544	1.0
374	990	1.0
904	550	1.0
874	993	1.0
911	583	1.0
918	615	1.0
913	534	1.0
893	699	1.0
198	1759	1.0
194	141	1.0
199	120	1.0
958	1102	1.0
951	201	1.0
984	786	1.0
997	235	1.0
1007	374	1.0
993	1357	1.0
1028	501	1.0
990	542	1.0
1029	575	1.0
1049	4	1.0
1054	126	1.0
1097	637	1.0
1121	479	1.0
1102	704	1.0
786	369	1.0
1143	506	1.0
1163	549	1.0
1197	133	1.0
1288	730	1.0
1289	110	1.0
1325	2886	1.0
1357	1007	1.0
1352	1583	1.0
1471	194	1.0
1451	1471	1.0
1486	1289	1.0
1570	1143	1.0
1583	1570	1.0
1634	1981	1.0
1645	2076	1.0
1759	1049	1.0
1986	9	1.0
1981	1986	1.0
2038	692	1.0
1803	762	1.0
2076	330	1.0
2157	1163	1.0
1347	1054	1.0
2609	92	1.0
2793	525	1.0
2081	3079	1.0
2846	1347	1.0
2855	1352	1.0
2886	1028	1.0
3079	45	1.0
2122	2081	1.0
