Id	Label	Category
3	3	Drama
446	446	Drama
44	44	Action
852	852	Comedy
23	23	Drama
2803	2803	Horror
157	157	Drama
380	380	Action
99	99	Comedy
456	456	Action
67	67	Action
468	468	Drama
126	126	Comedy
2140	2140	Horror
72	72	Comedy
317	317	Drama
124	124	Action
212	212	Comedy
92	92	Action
651	651	Action
170	170	Comedy
829	829	Drama
169	169	Comedy
243	243	Comedy
460	460	Drama
303	303	Comedy
1197	1197	Comedy
273	273	Drama
1361	1361	Drama
297	297	Comedy
782	782	Sci-Fi
301	301	Comedy
1842	1842	War
332	332	Comedy
564	564	Comedy
366	366	Drama
811	811	Action
346	346	Action
444	444	Comedy
431	431	Drama
392	392	Drama
745	745	Drama
435	435	Action
793	793	Comedy
607	607	Action
463	463	Drama
655	655	Adventure
1813	1813	Comedy
557	557	Comedy
540	540	Comedy
1290	1290	Drama
882	882	Action
637	637	Action
2094	2094	Action
1935	1935	Drama
2609	2609	Horror
3229	3229	Horror
803	803	Comedy
