Source	Target	Weight
22	107	1.0
27	3144	1.0
47	23	1.0
7	0	1.0
0	1298	1.0
44	157	1.0
48	87	1.0
26	651	1.0
15	990	1.0
5	131	1.0
23	121	1.0
120	27	1.0
64	479	1.0
157	117	1.0
99	607	1.0
121	44	1.0
87	75	1.0
81	90	1.0
117	601	1.0
128	57	1.0
90	508	1.0
91	26	1.0
131	15	1.0
67	472	1.0
57	888	1.0
160	1414	1.0
124	5	1.0
92	141	1.0
141	48	1.0
138	816	1.0
146	379	1.0
62	997	1.0
107	1705	1.0
75	377	1.0
140	791	1.0
114	376	1.0
111	179	1.0
89	236	1.0
68	446	1.0
93	1713	1.0
179	114	1.0
170	2801	1.0
276	250	1.0
216	276	1.0
212	829	1.0
243	540	1.0
257	2692	1.0
268	803	1.0
301	789	1.0
250	661	1.0
316	534	1.0
272	47	1.0
279	316	1.0
236	375	1.0
444	1717	1.0
375	1536	1.0
376	138	1.0
379	140	1.0
456	212	1.0
411	89	1.0
446	851	1.0
474	67	1.0
380	753	1.0
463	2059	1.0
482	99	1.0
472	81	1.0
479	216	1.0
607	380	1.0
542	726	1.0
707	128	1.0
193	602	1.0
540	1357	1.0
197	374	1.0
648	272	1.0
508	745	1.0
506	550	1.0
652	1140	1.0
575	652	1.0
534	856	1.0
496	93	1.0
651	64	1.0
602	1177	1.0
661	875	1.0
550	1810	1.0
601	904	1.0
746	482	1.0
726	496	1.0
745	805	1.0
793	456	1.0
803	301	1.0
789	811	1.0
811	2179	1.0
816	746	1.0
791	111	1.0
805	411	1.0
829	68	1.0
374	993	1.0
903	2044	1.0
888	648	1.0
921	444	1.0
904	7	1.0
856	1016	1.0
913	575	1.0
883	160	1.0
875	474	1.0
997	124	1.0
1007	257	1.0
993	243	1.0
1028	193	1.0
990	883	1.0
1016	913	1.0
1084	170	1.0
377	146	1.0
1054	707	1.0
851	850	1.0
1140	1007	1.0
850	268	1.0
1177	506	1.0
1298	1028	1.0
753	1054	1.0
1357	279	1.0
1414	1084	1.0
1536	463	1.0
1705	92	1.0
1717	62	1.0
1713	793	1.0
1810	197	1.0
2044	921	1.0
2059	903	1.0
2112	91	1.0
2179	2112	1.0
2692	542	1.0
2801	3101	1.0
3101	43	1.0
3144	22	1.0
