Source	Target	Weight
44	941	1.0
48	121	1.0
18	99	1.0
39	429	1.0
15	250	1.0
23	157	1.0
40	385	1.0
157	248	1.0
99	419	1.0
121	87	1.0
87	18	1.0
81	110	1.0
154	486	1.0
80	1473	1.0
67	460	1.0
85	1415	1.0
126	607	1.0
110	255	1.0
124	81	1.0
92	851	1.0
141	483	1.0
107	80	1.0
175	1073	1.0
170	451	1.0
271	170	1.0
273	271	1.0
221	330	1.0
248	92	1.0
242	85	1.0
250	107	1.0
272	242	1.0
255	1043	1.0
231	449	1.0
280	469	1.0
281	39	1.0
295	281	1.0
330	272	1.0
346	444	1.0
444	1536	1.0
449	273	1.0
416	437	1.0
451	141	1.0
419	745	1.0
429	126	1.0
437	917	1.0
453	154	1.0
406	491	1.0
407	280	1.0
450	478	1.0
409	175	1.0
385	495	1.0
435	1234	1.0
421	23	1.0
486	346	1.0
460	295	1.0
468	641	1.0
478	406	1.0
459	468	1.0
472	1299	1.0
483	459	1.0
469	221	1.0
491	1952	1.0
607	40	1.0
641	416	1.0
495	472	1.0
745	421	1.0
917	407	1.0
941	435	1.0
1073	67	1.0
851	231	1.0
1234	48	1.0
1299	124	1.0
1415	450	1.0
1473	409	1.0
1536	15	1.0
1952	453	1.0
