Id	Label	Category
24	24	Romance
832	832	Drama
9	9	Adventure
663	663	Musical
48	48	Action
655	655	Adventure
52	52	Drama
1536	1536	Action
13	13	Comedy
571	571	Comedy
20	20	Comedy
154	154	Comedy
23	23	Drama
1771	1771	Drama
40	40	Animation
548	548	Animation
120	120	Action
2792	2792	Horror
64	64	Action
145	145	Action
99	99	Comedy
703	703	Comedy
121	121	Drama
851	851	Animation
161	161	Drama
361	361	Drama
117	117	Action
193	193	Action
128	128	Action
928	928	Action
91	91	Drama
450	450	Comedy
752	752	Comedy
67	67	Action
432	432	Drama
74	74	Drama
1097	1097	Sci-Fi
57	57	Action
126	126	Comedy
122	122	Comedy
1676	1676	Comedy
110	110	Comedy
124	124	Action
254	254	Sci-Fi
92	92	Action
62	62	Action
175	175	Action
107	107	Action
479	479	Drama
58	58	Action
482	482	Action
150	150	Action
93	93	Action
581	581	Action
60	60	Action
637	637	Action
125	125	Action
2296	2296	Horror
190	190	Comedy
503	503	Comedy
170	170	Comedy
557	557	Comedy
183	183	Action
2687	2687	Documentary
182	182	Comedy
745	745	Drama
276	276	Drama
271	271	Comedy
273	273	Drama
235	235	Horror
788	788	Drama
301	301	Comedy
203	203	Comedy
615	615	Comedy
317	317	Drama
272	272	Comedy
231	231	Drama
1197	1197	Comedy
295	295	Comedy
421	421	Comedy
1841	1841	Musical
370	370	Comedy
1337	1337	Comedy
327	327	Action
820	820	Comedy
1028	1028	Horror
444	444	Comedy
375	375	Action
2904	2904	Horror
391	391	Drama
904	904	Sci-Fi
431	431	Drama
401	401	Drama
587	587	Action
380	380	Action
550	550	Sci-Fi
487	487	Action
463	463	Drama
1109	1109	Comedy
824	824	Action
464	464	Drama
878	878	Action
607	607	Action
1260	1260	Comedy
861	861	Drama
1442	1442	Comedy
558	558	Action
651	651	Action
2795	2795	Horror
602	602	Drama
661	661	Sci-Fi
972	972	Action
691	691	Fantasy
601	601	Drama
1359	1359	Horror
1634	1634	Animation
812	812	Comedy
958	958	Action
1668	1668	Comedy
903	903	Action
918	918	Sci-Fi
746	746	Action
975	975	Action
2360	2360	Horror
1060	1060	Comedy
1905	1905	Comedy
1639	1639	Animation
1138	1138	Comedy
1786	1786	Comedy
1449	1449	Comedy
1475	1475	Drama
2445	2445	Drama
2031	2031	Musical
2034	2034	Animation
