Id	Label	Category
22	22	Comedy
120	120	Action
0	0	Drama
858	858	Horror
44	44	Action
1028	1028	Horror
9	9	Adventure
26	26	Animation
41	41	Drama
993	993	Horror
48	48	Action
100	100	Drama
18	18	Drama
899	899	Action
39	39	Drama
641	641	Drama
45	45	Animation
165	165	Comedy
92	92	Action
6	6	Action
200	200	Action
13	13	Comedy
1665	1665	Comedy
15	15	Comedy
284	284	Animation
5	5	Action
40	40	Animation
10	10	Animation
678	678	Adventure
582	582	Comedy
4	4	Animation
385	385	Drama
30	30	Animation
1638	1638	Animation
378	378	Action
64	64	Action
2385	2385	Documentary
123	123	Comedy
2660	2660	Comedy
276	276	Drama
157	157	Drama
117	117	Action
99	99	Comedy
87	87	Action
91	91	Drama
154	154	Comedy
692	692	Action
67	67	Action
107	107	Action
133	133	Comedy
539	539	Comedy
160	160	Comedy
330	330	Animation
110	110	Comedy
130	130	Comedy
1260	1260	Comedy
124	124	Action
194	194	Action
602	602	Drama
141	141	Action
1005	1005	Horror
138	138	Action
111	111	Action
62	62	Action
1647	1647	Comedy
718	718	Comedy
478	478	Comedy
113	113	Action
150	150	Action
704	704	Action
137	137	Action
675	675	Comedy
60	60	Action
1029	1029	Horror
172	172	Action
175	175	Action
1806	1806	Comedy
190	190	Comedy
367	367	Comedy
191	191	Animation
497	497	Comedy
293	293	Drama
583	583	Action
243	243	Comedy
253	253	Action
532	532	Comedy
300	300	Action
461	461	Comedy
250	250	Drama
231	231	Drama
536	536	Animation
314	314	Comedy
768	768	Action
254	254	Sci-Fi
740	740	Comedy
913	913	Horror
244	244	Comedy
1908	1908	Comedy
365	365	Comedy
708	708	Comedy
1655	1655	Action
456	456	Action
972	972	Action
463	463	Drama
2915	2915	Action
553	553	Comedy
459	459	Comedy
1965	1965	Action
479	479	Drama
471	471	Action
1509	1509	Animation
458	458	Comedy
564	564	Comedy
693	693	Comedy
540	540	Comedy
197	197	Action
511	511	Comedy
1475	1475	Drama
544	544	Action
1010	1010	Action
652	652	Comedy
2317	2317	Horror
674	674	Comedy
526	526	Action
654	654	Adventure
2105	2105	Drama
575	575	Comedy
821	821	Comedy
623	623	Comedy
626	626	Comedy
715	715	Comedy
841	841	Animation
578	578	Comedy
596	596	Adventure
721	721	Adventure
558	558	Action
499	499	Adventure
1596	1596	Horror
620	620	Comedy
505	505	Action
587	587	Action
671	671	Comedy
637	637	Action
670	670	Adventure
1004	1004	Horror
1631	1631	Action
509	509	Action
897	897	Comedy
777	777	Action
812	812	Comedy
1825	1825	Horror
374	374	Horror
1539	1539	Action
785	785	Comedy
992	992	Action
1020	1020	Horror
1015	1015	Horror
1001	1001	Horror
1023	1023	Comedy
1073	1073	Comedy
1048	1048	Action
1480	1480	Comedy
1194	1194	Comedy
1418	1418	Comedy
2528	2528	Comedy
1822	1822	Horror
1814	1814	Drama
1820	1820	Adventure
2931	2931	Horror
2804	2804	Horror
