Source	Target	Weight
22	3255	1.0
0	231	1.0
44	637	1.0
48	537	1.0
26	117	1.0
23	99	1.0
120	781	1.0
64	405	1.0
157	1320	1.0
99	0	1.0
117	550	1.0
152	432	1.0
124	651	1.0
92	193	1.0
62	544	1.0
113	878	1.0
150	62	1.0
60	431	1.0
82	675	1.0
175	928	1.0
317	677	1.0
310	899	1.0
231	450	1.0
357	22	1.0
358	1031	1.0
432	630	1.0
444	1475	1.0
450	48	1.0
431	674	1.0
405	120	1.0
413	531	1.0
463	444	1.0
460	463	1.0
464	26	1.0
479	865	1.0
471	913	1.0
193	602	1.0
677	175	1.0
630	357	1.0
544	909	1.0
699	812	1.0
674	1097	1.0
675	2358	1.0
584	113	1.0
558	615	1.0
581	82	1.0
637	2801	1.0
670	583	1.0
583	479	1.0
651	92	1.0
602	670	1.0
615	60	1.0
691	581	1.0
531	584	1.0
537	152	1.0
550	200	1.0
200	124	1.0
781	1886	1.0
812	1487	1.0
902	464	1.0
865	471	1.0
899	317	1.0
878	958	1.0
900	358	1.0
913	310	1.0
909	884	1.0
928	558	1.0
958	699	1.0
1031	44	1.0
1097	413	1.0
1104	1548	1.0
1118	1546	1.0
1195	1104	1.0
1475	902	1.0
1487	691	1.0
1548	1118	1.0
1546	2904	1.0
1320	23	1.0
1886	460	1.0
1935	1195	1.0
2358	1935	1.0
2083	900	1.0
2677	2083	1.0
2316	157	1.0
2801	150	1.0
2904	2316	1.0
3255	2677	1.0
