Source	Target	Weight
22	124	1.0
27	193	1.0
44	656	1.0
43	172	1.0
48	325	1.0
6	199	1.0
120	198	1.0
64	175	1.0
117	44	1.0
124	48	1.0
92	147	1.0
141	882	1.0
62	140	1.0
107	791	1.0
75	114	1.0
140	816	1.0
114	64	1.0
156	43	1.0
111	1178	1.0
58	651	1.0
147	1889	1.0
150	326	1.0
137	2524	1.0
119	2106	1.0
153	92	1.0
82	125	1.0
125	1086	1.0
172	141	1.0
175	200	1.0
188	119	1.0
236	153	1.0
325	650	1.0
326	111	1.0
375	865	1.0
376	958	1.0
379	22	1.0
385	6	1.0
193	1492	1.0
197	1631	1.0
648	977	1.0
527	587	1.0
554	27	1.0
650	988	1.0
558	2256	1.0
587	558	1.0
515	1697	1.0
656	992	1.0
637	527	1.0
586	648	1.0
583	150	1.0
651	637	1.0
200	967	1.0
728	554	1.0
816	586	1.0
791	194	1.0
824	1488	1.0
882	2798	1.0
865	583	1.0
928	1122	1.0
198	107	1.0
194	236	1.0
199	117	1.0
967	62	1.0
958	197	1.0
977	375	1.0
992	1307	1.0
1086	515	1.0
1122	156	1.0
1178	376	1.0
1187	82	1.0
1307	120	1.0
1488	188	1.0
1492	1570	1.0
1589	928	1.0
1570	385	1.0
1631	824	1.0
1697	1589	1.0
1889	75	1.0
2106	58	1.0
2256	2684	1.0
2524	379	1.0
2684	1187	1.0
2798	137	1.0
