Id	Label	Category
3	3	Drama
977	977	Action
44	44	Action
193	193	Action
43	43	Action
1594	1594	Horror
48	48	Action
124	124	Action
6	6	Action
2175	2175	Horror
120	120	Action
1307	1307	Action
64	64	Action
61	61	Drama
87	87	Action
1028	1028	Horror
117	117	Action
196	196	Action
128	128	Action
94	94	Action
131	131	Action
1084	1084	Action
332	332	Comedy
67	67	Action
746	746	Action
195	195	Action
92	92	Action
969	969	Action
141	141	Action
146	146	Action
992	992	Action
107	107	Action
1358	1358	Horror
75	75	Action
692	692	Action
190	190	Comedy
380	380	Action
183	183	Action
276	276	Drama
200	200	Action
653	653	Drama
444	444	Comedy
391	391	Drama
487	487	Action
607	607	Action
980	980	Action
557	557	Comedy
573	573	Comedy
197	197	Action
988	988	Action
703	703	Comedy
1283	1283	Comedy
660	660	Comedy
656	656	Action
651	651	Action
882	882	Action
503	503	Comedy
2409	2409	Drama
768	768	Action
1327	1327	Comedy
899	899	Action
198	198	Action
192	192	Action
199	199	Action
1056	1056	Comedy
1025	1025	Action
