Source	Target	Weight
3	444	1.0
43	50	1.0
48	737	1.0
39	292	1.0
50	1435	1.0
23	2301	1.0
40	207	1.0
157	403	1.0
99	481	1.0
121	461	1.0
53	1023	1.0
154	322	1.0
133	453	1.0
126	245	1.0
110	250	1.0
124	258	1.0
105	202	1.0
164	901	1.0
178	248	1.0
321	1727	1.0
315	273	1.0
293	468	1.0
273	355	1.0
202	295	1.0
287	451	1.0
297	320	1.0
300	345	1.0
237	246	1.0
265	157	1.0
258	317	1.0
248	323	1.0
245	240	1.0
292	986	1.0
322	2949	1.0
259	459	1.0
246	2272	1.0
240	416	1.0
266	2542	1.0
323	1320	1.0
223	237	1.0
250	287	1.0
294	428	1.0
320	265	1.0
317	1701	1.0
204	734	1.0
316	1684	1.0
275	2127	1.0
298	223	1.0
231	2589	1.0
280	868	1.0
306	888	1.0
207	124	1.0
295	479	1.0
209	2573	1.0
238	275	1.0
284	209	1.0
355	178	1.0
345	1886	1.0
370	2738	1.0
444	372	1.0
403	2190	1.0
449	298	1.0
416	450	1.0
451	921	1.0
445	315	1.0
428	110	1.0
437	259	1.0
453	266	1.0
450	48	1.0
431	1214	1.0
474	2267	1.0
461	2238	1.0
372	2240	1.0
460	164	1.0
468	610	1.0
481	2593	1.0
459	306	1.0
479	747	1.0
483	746	1.0
469	231	1.0
688	1449	1.0
556	1931	1.0
610	2498	1.0
746	1317	1.0
734	2534	1.0
752	238	1.0
744	2281	1.0
745	126	1.0
731	23	1.0
747	1760	1.0
737	483	1.0
901	1859	1.0
868	445	1.0
917	121	1.0
888	1767	1.0
921	469	1.0
909	370	1.0
986	40	1.0
937	1347	1.0
1023	752	1.0
1116	1475	1.0
1135	744	1.0
1214	297	1.0
1297	39	1.0
757	284	1.0
1435	280	1.0
1449	321	1.0
1475	1319	1.0
755	474	1.0
1717	2406	1.0
1684	1135	1.0
1784	3093	1.0
1767	204	1.0
1320	1784	1.0
1701	294	1.0
1785	2411	1.0
1760	431	1.0
1727	293	1.0
1813	460	1.0
1852	2273	1.0
1886	1116	1.0
1931	449	1.0
1319	1958	1.0
2127	757	1.0
2180	3	1.0
2190	745	1.0
2240	1785	1.0
2238	1852	1.0
1859	909	1.0
2272	3092	1.0
2281	2653	1.0
2273	755	1.0
2261	133	1.0
2264	43	1.0
1347	99	1.0
2267	2180	1.0
2301	2264	1.0
2377	1297	1.0
2406	688	1.0
2411	300	1.0
2534	53	1.0
2498	937	1.0
2536	1813	1.0
2542	437	1.0
2593	731	1.0
2589	154	1.0
2573	105	1.0
2570	556	1.0
2653	2261	1.0
2738	2138	1.0
1315	917	1.0
2949	316	1.0
1958	2536	1.0
1669	1717	1.0
2138	1669	1.0
3093	2570	1.0
3092	2377	1.0
