Source	Target	Weight
22	918	1.0
27	1256	1.0
24	508	1.0
7	537	1.0
0	451	1.0
44	501	1.0
9	980	1.0
43	136	1.0
41	2195	1.0
48	120	1.0
42	12	1.0
45	336	1.0
26	1540	1.0
2	24	1.0
19	1158	1.0
6	583	1.0
52	963	1.0
13	80	1.0
15	110	1.0
5	9	1.0
8	936	1.0
12	391	1.0
23	87	1.0
40	506	1.0
33	613	1.0
4	15	1.0
30	1793	1.0
34	8	1.0
120	193	1.0
64	639	1.0
83	629	1.0
100	1032	1.0
157	100	1.0
99	7	1.0
149	248	1.0
121	92	1.0
87	1504	1.0
81	369	1.0
161	2567	1.0
117	5	1.0
128	131	1.0
143	728	1.0
94	326	1.0
91	358	1.0
154	547	1.0
131	198	1.0
80	243	1.0
152	1411	1.0
148	1093	1.0
67	57	1.0
116	1622	1.0
74	431	1.0
158	429	1.0
57	376	1.0
56	825	1.0
126	488	1.0
122	1155	1.0
160	1299	1.0
110	1452	1.0
72	154	1.0
124	1304	1.0
92	472	1.0
141	969	1.0
138	975	1.0
146	64	1.0
136	322	1.0
62	107	1.0
107	146	1.0
75	1084	1.0
105	75	1.0
140	518	1.0
114	179	1.0
156	114	1.0
111	816	1.0
58	772	1.0
118	1377	1.0
147	1086	1.0
150	325	1.0
112	1122	1.0
137	1274	1.0
129	830	1.0
102	620	1.0
60	2053	1.0
86	2297	1.0
119	763	1.0
153	770	1.0
76	433	1.0
82	1627	1.0
125	998	1.0
178	1429	1.0
186	2711	1.0
180	361	1.0
187	236	1.0
185	140	1.0
172	117	1.0
174	471	1.0
175	268	1.0
171	778	1.0
179	865	1.0
173	513	1.0
188	928	1.0
184	678	1.0
166	1164	1.0
190	40	1.0
162	1000	1.0
183	199	1.0
169	190	1.0
182	1199	1.0
191	575	1.0
216	23	1.0
247	2842	1.0
273	161	1.0
202	1282	1.0
243	162	1.0
268	60	1.0
235	1015	1.0
248	450	1.0
322	1696	1.0
323	42	1.0
290	1653	1.0
316	524	1.0
280	968	1.0
281	2445	1.0
314	13	1.0
236	661	1.0
254	479	1.0
332	757	1.0
361	216	1.0
358	74	1.0
369	377	1.0
365	626	1.0
366	86	1.0
344	2080	1.0
325	554	1.0
326	121	1.0
339	523	1.0
330	34	1.0
356	2103	1.0
333	1387	1.0
334	186	1.0
340	1154	1.0
336	1088	1.0
432	1863	1.0
376	156	1.0
379	174	1.0
456	1067	1.0
382	1125	1.0
384	2	1.0
451	273	1.0
419	1215	1.0
429	521	1.0
391	394	1.0
437	202	1.0
406	281	1.0
407	143	1.0
450	437	1.0
385	406	1.0
431	615	1.0
427	1594	1.0
448	674	1.0
394	702	1.0
395	407	1.0
420	690	1.0
411	465	1.0
433	1888	1.0
435	153	1.0
404	2116	1.0
380	44	1.0
487	766	1.0
488	1143	1.0
482	1314	1.0
464	703	1.0
472	81	1.0
479	1686	1.0
485	805	1.0
465	836	1.0
471	992	1.0
458	650	1.0
607	48	1.0
518	970	1.0
707	753	1.0
562	178	1.0
702	52	1.0
193	124	1.0
540	33	1.0
573	1364	1.0
197	200	1.0
195	448	1.0
501	6	1.0
648	527	1.0
521	860	1.0
629	1311	1.0
685	197	1.0
547	1337	1.0
703	1054	1.0
716	1757	1.0
508	27	1.0
494	1415	1.0
621	663	1.0
666	1781	1.0
527	458	1.0
544	584	1.0
554	791	1.0
536	1196	1.0
650	435	1.0
582	1233	1.0
710	2155	1.0
506	314	1.0
516	1560	1.0
595	779	1.0
652	191	1.0
692	72	1.0
564	45	1.0
699	675	1.0
674	558	1.0
675	125	1.0
584	699	1.0
575	497	1.0
631	1344	1.0
507	1008	1.0
522	26	1.0
708	795	1.0
713	1010	1.0
570	82	1.0
558	595	1.0
640	1693	1.0
517	171	1.0
497	821	1.0
499	1195	1.0
620	1541	1.0
581	2158	1.0
523	1083	1.0
626	1150	1.0
709	1275	1.0
587	1237	1.0
690	1495	1.0
696	499	1.0
543	1529	1.0
496	696	1.0
663	384	1.0
656	988	1.0
613	19	1.0
579	891	1.0
524	1140	1.0
637	188	1.0
586	138	1.0
583	762	1.0
651	128	1.0
602	1451	1.0
615	1029	1.0
526	811	1.0
639	67	1.0
661	602	1.0
513	509	1.0
678	750	1.0
616	173	1.0
691	713	1.0
509	621	1.0
537	126	1.0
200	105	1.0
571	169	1.0
726	1403	1.0
751	1181	1.0
728	56	1.0
750	365	1.0
730	419	1.0
768	62	1.0
766	1242	1.0
771	382	1.0
770	22	1.0
772	129	1.0
762	2256	1.0
765	522	1.0
773	122	1.0
779	544	1.0
