Id	Label	Category
27	27	Drama
486	486	Drama
3	3	Drama
92	92	Action
44	44	Action
1941	1941	Action
48	48	Action
238	238	Action
39	39	Drama
141	141	Action
26	26	Animation
2478	2478	Horror
50	50	Animation
2602	2602	Drama
40	40	Animation
4	4	Animation
2622	2622	Horror
64	64	Action
244	244	Comedy
157	157	Drama
121	121	Drama
99	99	Comedy
746	746	Action
248	248	Drama
87	87	Action
1704	1704	Horror
81	81	Drama
464	464	Drama
67	67	Action
126	126	Comedy
316	316	Horror
124	124	Action
322	322	Animation
107	107	Action
3260	3260	Comedy
58	58	Action
118	118	Action
60	60	Action
1597	1597	Horror
119	119	Action
255	255	Comedy
82	82	Action
236	236	Action
125	125	Action
372	372	Action
174	174	Action
175	175	Action
243	243	Comedy
812	812	Comedy
384	384	Drama
280	280	Drama
958	958	Action
346	346	Action
2179	2179	Comedy
1856	1856	Comedy
368	368	Animation
841	841	Animation
341	341	Animation
509	509	Action
330	330	Animation
463	463	Drama
1253	1253	Comedy
1660	1660	Comedy
482	482	Action
2718	2718	Animation
544	544	Action
797	797	Horror
710	710	Action
507	507	Animation
935	935	Adventure
1964	1964	Action
739	739	Comedy
793	793	Comedy
1417	1417	Romance
814	814	Comedy
2052	2052	Animation
3285	3285	Horror
816	816	Action
830	830	Horror
903	903	Action
1031	1031	Horror
2895	2895	Action
846	846	Comedy
1234	1234	Drama
760	760	Comedy
2014	2014	Animation
1518	1518	Comedy
1613	1613	Horror
1703	1703	Action
1965	1965	Action
2011	2011	Animation
2053	2053	Action
2366	2366	Animation
