Id	Label	Category
31	31	Drama
986	986	Drama
3	3	Drama
1736	1736	Action
47	47	Drama
874	874	Horror
7	7	Comedy
1451	1451	Drama
0	0	Drama
23	23	Drama
21	21	Animation
1328	1328	Comedy
44	44	Action
2323	2323	Drama
9	9	Adventure
1500	1500	Documentary
43	43	Action
292	292	Drama
48	48	Action
649	649	Musical
26	26	Animation
588	588	Comedy
2	2	Musical
162	162	Comedy
6	6	Action
602	602	Drama
13	13	Comedy
80	80	Adventure
5	5	Action
2326	2326	Drama
8	8	Animation
2479	2479	Drama
12	12	Drama
1409	1409	Drama
592	592	Comedy
40	40	Animation
322	322	Animation
70	70	Drama
83	83	Drama
279	279	Horror
100	100	Drama
1300	1300	Drama
157	157	Drama
871	871	Sci-Fi
149	149	Drama
121	121	Drama
663	663	Musical
63	63	Drama
1290	1290	Drama
73	73	Comedy
2321	2321	Documentary
161	161	Drama
117	117	Action
469	469	Drama
143	143	Drama
251	251	Drama
91	91	Drama
2190	2190	Horror
131	131	Action
1946	1946	Drama
907	907	Horror
61	61	Drama
54	54	Drama
67	67	Action
2045	2045	Comedy
332	332	Comedy
74	74	Drama
707	707	Comedy
159	159	Comedy
92	92	Action
917	917	Drama
185	185	Adventure
207	207	Comedy
190	190	Comedy
540	540	Comedy
355	355	Drama
163	163	Comedy
868	868	Drama
169	169	Comedy
665	665	Action
276	276	Drama
2041	2041	Drama
315	315	Drama
537	537	Comedy
202	202	Drama
711	711	Drama
211	211	Romance
1439	1439	Drama
1296	1296	Drama
1527	1527	Action
311	311	Comedy
1004	1004	Horror
1241	1241	Drama
307	307	Drama
847	847	Comedy
306	306	Comedy
200	200	Action
1930	1930	Drama
277	277	Animation
1877	1877	Drama
1722	1722	Drama
361	361	Drama
1028	1028	Horror
351	351	Drama
369	369	Drama
762	762	Adventure
651	651	Action
354	354	Musical
442	442	Action
1097	1097	Sci-Fi
450	450	Comedy
3351	3351	Drama
389	389	Drama
549	549	Western
439	439	Drama
2533	2533	Documentary
380	380	Action
463	463	Drama
1475	1475	Drama
482	482	Action
3133	3133	Drama
464	464	Drama
1841	1841	Musical
484	484	Romance
472	472	Drama
483	483	Drama
675	675	Comedy
601	601	Drama
655	655	Adventure
541	541	War
1032	1032	Drama
1928	1928	Drama
557	557	Comedy
630	630	Drama
562	562	Comedy
1507	1507	Animation
193	193	Action
1916	1916	Drama
693	693	Comedy
618	618	Drama
2531	2531	Drama
573	573	Comedy
2150	2150	Horror
197	197	Action
604	604	Drama
2298	2298	Documentary
501	501	Adventure
1911	1911	Drama
629	629	Drama
703	703	Comedy
2492	2492	Documentary
494	494	Drama
1847	1847	Drama
621	621	Drama
1757	1757	Drama
1116	1116	Comedy
619	619	Animation
660	660	Comedy
1298	1298	Romance
656	656	Action
2589	2589	Drama
1810	1810	Drama
503	503	Comedy
1283	1283	Comedy
550	550	Sci-Fi
1791	1791	Comedy
608	608	Animation
2522	2522	Drama
571	571	Comedy
860	860	Drama
2998	2998	Documentary
1128	1128	Comedy
731	731	Documentary
737	737	Comedy
1680	1680	Horror
802	802	Adventure
1632	1632	Adventure
1197	1197	Comedy
908	908	Sci-Fi
904	904	Sci-Fi
1570	1570	Comedy
1504	1504	Drama
2109	2109	Drama
980	980	Action
1831	1831	Drama
988	988	Action
968	968	Drama
2770	2770	Action
1440	1440	Drama
1092	1092	Documentary
1054	1054	Comedy
2180	2180	Comedy
1441	1441	Drama
1144	1144	Drama
1553	1553	Drama
2021	2021	Animation
1201	1201	Drama
1235	1235	Drama
3355	3355	Horror
1288	1288	Drama
1340	1340	Comedy
1282	1282	Drama
1299	1299	Drama
1776	1776	Drama
1325	1325	Comedy
1369	1369	Drama
1345	1345	Comedy
2847	2847	Action
1327	1327	Comedy
1412	1412	Horror
2069	2069	Comedy
1372	1372	Drama
2247	2247	Comedy
1365	1365	Horror
1354	1354	Musical
2165	2165	Comedy
1352	1352	Comedy
1388	1388	Drama
2759	2759	Drama
1413	1413	Drama
1459	1459	Drama
1833	1833	Drama
784	784	Drama
1635	1635	Drama
1454	1454	Comedy
1434	1434	Action
1450	1450	Comedy
1449	1449	Comedy
1536	1536	Action
2120	2120	Drama
2264	2264	Drama
1766	1766	Drama
2315	2315	Drama
1710	1710	Comedy
1321	1321	Documentary
1320	1320	Drama
1799	1799	Drama
1818	1818	Action
2034	2034	Animation
1828	1828	Comedy
1907	1907	Drama
2071	2071	Animation
2327	2327	Comedy
2054	2054	Drama
3215	3215	Drama
2096	2096	Drama
2490	2490	Drama
2761	2761	Drama
1457	1457	Comedy
2027	2027	Drama
2525	2525	Drama
2732	2732	Drama
