Source	Target	Weight
31	1713	1.0
22	13	1.0
27	177	1.0
24	150	1.0
47	183	1.0
44	1345	1.0
9	630	1.0
41	692	1.0
48	3402	1.0
11	1568	1.0
42	78	1.0
14	925	1.0
39	1239	1.0
17	995	1.0
45	665	1.0
26	607	1.0
2	566	1.0
6	2250	1.0
52	15	1.0
13	100	1.0
15	993	1.0
46	528	1.0
20	419	1.0
8	1001	1.0
12	1095	1.0
23	126	1.0
120	200	1.0
64	702	1.0
123	1242	1.0
83	52	1.0
100	194	1.0
157	1320	1.0
99	157	1.0
149	12	1.0
121	586	1.0
63	550	1.0
101	88	1.0
139	141	1.0
109	1304	1.0
73	1431	1.0
81	248	1.0
161	1357	1.0
53	138	1.0
117	120	1.0
135	142	1.0
128	506	1.0
143	541	1.0
94	1144	1.0
91	374	1.0
131	479	1.0
80	963	1.0
152	1617	1.0
61	673	1.0
148	1899	1.0
95	984	1.0
116	26	1.0
74	2516	1.0
78	95	1.0
132	197	1.0
77	58	1.0
97	2324	1.0
57	648	1.0
85	407	1.0
142	369	1.0
134	189	1.0
126	48	1.0
122	146	1.0
160	1336	1.0
110	2373	1.0
141	110	1.0
138	2941	1.0
146	85	1.0
62	294	1.0
75	473	1.0
145	834	1.0
114	179	1.0
88	556	1.0
58	699	1.0
113	766	1.0
89	558	1.0
150	77	1.0
112	1224	1.0
137	1269	1.0
86	112	1.0
76	137	1.0
82	425	1.0
125	435	1.0
189	927	1.0
186	2038	1.0
187	1451	1.0
172	163	1.0
179	336	1.0
188	664	1.0
184	704	1.0
177	2058	1.0
190	693	1.0
162	1830	1.0
163	1030	1.0
183	1570	1.0
169	22	1.0
182	865	1.0
276	1054	1.0
216	61	1.0
315	139	1.0
243	349	1.0
201	1465	1.0
248	507	1.0
294	752	1.0
299	436	1.0
272	377	1.0
231	406	1.0
279	1415	1.0
236	1796	1.0
238	145	1.0
244	1938	1.0
361	149	1.0
357	272	1.0
351	1143	1.0
349	57	1.0
369	968	1.0
365	131	1.0
366	1557	1.0
344	360	1.0
325	1117	1.0
326	1398	1.0
360	188	1.0
339	1026	1.0
330	20	1.0
367	1176	1.0
354	1025	1.0
333	1911	1.0
334	1364	1.0
336	236	1.0
382	86	1.0
449	469	1.0
419	411	1.0
391	116	1.0
425	450	1.0
406	2740	1.0
386	279	1.0
407	643	1.0
450	299	1.0
436	101	1.0
385	27	1.0
395	449	1.0
411	613	1.0
418	244	1.0
417	821	1.0
457	125	1.0
435	2683	1.0
421	3033	1.0
426	1922	1.0
473	82	1.0
380	707	1.0
487	790	1.0
488	952	1.0
479	160	1.0
465	395	1.0
469	1432	1.0
462	934	1.0
607	988	1.0
658	547	1.0
518	1102	1.0
542	2950	1.0
655	1028	1.0
541	1004	1.0
707	44	1.0
557	199	1.0
562	1235	1.0
702	1501	1.0
193	700	1.0
693	783	1.0
630	1632	1.0
573	190	1.0
197	91	1.0
510	14	1.0
195	187	1.0
657	852	1.0
700	573	1.0
501	361	1.0
648	728	1.0
533	81	1.0
