Id	Label	Category
22	22	Comedy
317	317	Drama
7	7	Comedy
120	120	Action
44	44	Action
170	170	Comedy
43	43	Action
221	221	Animation
48	48	Action
126	126	Comedy
26	26	Animation
685	685	Action
19	19	Comedy
704	704	Action
5	5	Action
444	444	Comedy
1411	1411	Drama
64	64	Action
92	92	Action
157	157	Drama
121	121	Drama
762	762	Adventure
87	87	Action
117	117	Action
471	471	Action
91	91	Drama
602	602	Drama
80	80	Adventure
239	239	Horror
130	130	Comedy
1045	1045	Comedy
124	124	Action
305	305	Comedy
3100	3100	Horror
140	140	Action
88	88	Action
145	145	Action
302	302	Comedy
1070	1070	Action
89	89	Action
445	445	Drama
60	60	Action
172	172	Action
217	217	Drama
175	175	Action
449	449	Drama
179	179	Action
188	188	Action
479	479	Drama
459	459	Comedy
273	273	Drama
243	243	Comedy
468	468	Drama
253	253	Action
800	800	Comedy
791	791	Action
254	254	Sci-Fi
385	385	Drama
326	326	Action
582	582	Comedy
677	677	Action
375	375	Action
382	382	Action
508	508	Comedy
904	904	Sci-Fi
453	453	Drama
200	200	Action
611	611	Adventure
654	654	Adventure
678	678	Adventure
561	561	Adventure
651	651	Action
531	531	Animation
550	550	Sci-Fi
373	373	Action
865	865	Action
1925	1925	Action
