Source	Target	Weight
22	1610	1.0
24	461	1.0
43	126	1.0
50	1937	1.0
120	1536	1.0
123	496	1.0
99	2312	1.0
67	327	1.0
126	789	1.0
89	285	1.0
174	235	1.0
170	814	1.0
302	170	1.0
212	321	1.0
321	459	1.0
247	2082	1.0
303	1731	1.0
271	446	1.0
293	463	1.0
273	24	1.0
239	123	1.0
243	1331	1.0
253	448	1.0
257	253	1.0
285	301	1.0
235	710	1.0
301	43	1.0
221	1705	1.0
201	372	1.0
327	851	1.0
444	468	1.0
448	89	1.0
452	1518	1.0
446	670	1.0
461	755	1.0
463	782	1.0
372	2480	1.0
482	1023	1.0
468	293	1.0
459	452	1.0
197	1016	1.0
710	247	1.0
652	174	1.0
575	990	1.0
669	1009	1.0
534	1403	1.0
697	1173	1.0
496	1779	1.0
670	67	1.0
726	212	1.0
745	50	1.0
774	2179	1.0
793	302	1.0
810	99	1.0
814	726	1.0
800	257	1.0
789	221	1.0
830	2812	1.0
374	243	1.0
859	849	1.0
883	760	1.0
910	652	1.0
999	1791	1.0
1021	120	1.0
997	2143	1.0
1031	1113	1.0
993	1022	1.0
1022	374	1.0
990	1713	1.0
1016	993	1.0
1009	1027	1.0
1027	482	1.0
1023	800	1.0
1076	1696	1.0
1071	997	1.0
1113	1401	1.0
851	669	1.0
1101	303	1.0
1173	239	1.0
1331	534	1.0
1401	1719	1.0
1403	2930	1.0
760	2524	1.0
849	810	1.0
1518	1101	1.0
782	1669	1.0
1536	444	1.0
755	1856	1.0
1731	271	1.0
1719	2144	1.0
1705	2676	1.0
1704	1365	1.0
1665	999	1.0
1791	2190	1.0
1595	910	1.0
1713	1595	1.0
1696	2185	1.0
1779	1607	1.0
1825	2151	1.0
1821	1596	1.0
1937	2112	1.0
1935	745	1.0
1857	1021	1.0
2112	201	1.0
2160	2205	1.0
2144	1615	1.0
2151	830	1.0
1596	1704	1.0
2143	2160	1.0
2179	1935	1.0
2185	1825	1.0
2205	883	1.0
1610	1071	1.0
1615	1076	1.0
2190	697	1.0
2312	793	1.0
1856	859	1.0
2466	1857	1.0
2480	2959	1.0
2524	1821	1.0
1604	1606	1.0
2609	2466	1.0
2625	2809	1.0
1607	1031	1.0
2676	774	1.0
2809	1604	1.0
2812	1612	1.0
1612	2625	1.0
1664	197	1.0
2930	575	1.0
1606	273	1.0
2959	22	1.0
1669	1664	1.0
2082	1665	1.0
