Source	Target	Weight
27	619	1.0
3	346	1.0
7	190	1.0
44	762	1.0
9	172	1.0
48	424	1.0
14	624	1.0
13	4	1.0
15	1030	1.0
5	391	1.0
23	48	1.0
40	162	1.0
33	582	1.0
4	189	1.0
32	616	1.0
120	194	1.0
64	9	1.0
157	121	1.0
121	23	1.0
87	15	1.0
117	44	1.0
131	377	1.0
67	1084	1.0
116	175	1.0
57	124	1.0
126	322	1.0
160	726	1.0
110	126	1.0
124	141	1.0
92	168	1.0
141	200	1.0
138	184	1.0
146	131	1.0
62	140	1.0
107	250	1.0
75	105	1.0
105	977	1.0
140	526	1.0
111	236	1.0
58	118	1.0
118	32	1.0
113	3224	1.0
147	180	1.0
150	147	1.0
68	181	1.0
79	971	1.0
60	816	1.0
82	515	1.0
125	499	1.0
189	692	1.0
181	1122	1.0
180	1181	1.0
172	527	1.0
175	639	1.0
179	116	1.0
188	358	1.0
184	561	1.0
190	693	1.0
162	7	1.0
183	1358	1.0
168	453	1.0
302	482	1.0
239	113	1.0
243	564	1.0
248	793	1.0
322	243	1.0
250	1045	1.0
236	811	1.0
358	62	1.0
365	607	1.0
325	654	1.0
326	375	1.0
346	1536	1.0
375	1130	1.0
376	928	1.0
379	195	1.0
391	3	1.0
424	248	1.0
453	107	1.0
450	40	1.0
404	376	1.0
482	120	1.0
470	752	1.0
607	183	1.0
693	1143	1.0
540	1067	1.0
197	75	1.0
195	60	1.0
648	757	1.0
685	92	1.0
527	179	1.0
611	3108	1.0
544	2013	1.0
650	379	1.0
582	1158	1.0
692	678	1.0
564	648	1.0
674	2930	1.0
561	58	1.0
619	5	1.0
617	935	1.0
624	502	1.0
499	614	1.0
654	611	1.0
587	771	1.0
515	985	1.0
502	1861	1.0
614	617	1.0
583	365	1.0
526	325	1.0
639	802	1.0
678	953	1.0
616	544	1.0
200	67	1.0
752	13	1.0
726	27	1.0
766	239	1.0
771	1218	1.0
770	778	1.0
762	64	1.0
778	587	1.0
793	302	1.0
811	865	1.0
816	404	1.0
802	188	1.0
862	87	1.0
865	326	1.0
884	2080	1.0
928	79	1.0
194	57	1.0
971	150	1.0
985	1057	1.0
979	157	1.0
977	146	1.0
935	82	1.0
953	540	1.0
1030	685	1.0
1084	197	1.0
377	111	1.0
1057	1254	1.0
1067	33	1.0
1045	14	1.0
1130	650	1.0
1122	1649	1.0
1158	117	1.0
1143	110	1.0
1237	1529	1.0
1181	884	1.0
1218	68	1.0
1254	1533	1.0
1358	2083	1.0
1368	862	1.0
757	470	1.0
1529	979	1.0
1533	1237	1.0
1536	1368	1.0
1649	583	1.0
1861	450	1.0
2013	125	1.0
2080	770	1.0
2257	674	1.0
2083	2257	1.0
2809	766	1.0
2930	2809	1.0
3108	138	1.0
3224	2792	1.0
