Source	Target	Weight
31	455	1.0
22	488	1.0
27	281	1.0
3	327	1.0
0	703	1.0
44	1429	1.0
9	91	1.0
41	78	1.0
48	242	1.0
42	1256	1.0
39	449	1.0
26	163	1.0
19	946	1.0
52	134	1.0
13	1154	1.0
15	169	1.0
5	984	1.0
23	865	1.0
40	33	1.0
33	221	1.0
4	506	1.0
120	651	1.0
70	54	1.0
64	1047	1.0
123	1158	1.0
83	1030	1.0
100	656	1.0
157	503	1.0
99	1283	1.0
121	487	1.0
87	175	1.0
117	271	1.0
91	162	1.0
154	752	1.0
80	549	1.0
95	42	1.0
54	83	1.0
103	1814	1.0
116	138	1.0
78	968	1.0
57	583	1.0
85	475	1.0
142	702	1.0
134	1893	1.0
126	80	1.0
160	1060	1.0
110	272	1.0
72	1838	1.0
124	373	1.0
92	124	1.0
141	87	1.0
138	1854	1.0
146	113	1.0
136	1244	1.0
62	768	1.0
107	72	1.0
75	92	1.0
105	378	1.0
140	114	1.0
114	816	1.0
111	60	1.0
58	558	1.0
113	140	1.0
89	1018	1.0
150	2358	1.0
79	1488	1.0
102	1070	1.0
60	89	1.0
153	1642	1.0
76	690	1.0
71	1477	1.0
178	783	1.0
186	1604	1.0
172	648	1.0
175	377	1.0
179	376	1.0
173	1981	1.0
188	607	1.0
184	891	1.0
177	766	1.0
162	23	1.0
170	1298	1.0
163	15	1.0
183	200	1.0
169	22	1.0
182	1192	1.0
276	0	1.0
216	604	1.0
302	336	1.0
303	470	1.0
271	178	1.0
243	13	1.0
253	878	1.0
285	1421	1.0
301	582	1.0
221	330	1.0
201	517	1.0
248	986	1.0
245	260	1.0
260	110	1.0
242	141	1.0
323	472	1.0
317	248	1.0
204	478	1.0
312	1763	1.0
316	997	1.0
272	303	1.0
280	323	1.0
306	537	1.0
288	1472	1.0
281	411	1.0
295	1474	1.0
229	1196	1.0
236	177	1.0
361	276	1.0
359	229	1.0
358	184	1.0
369	95	1.0
365	1559	1.0
325	928	1.0
364	728	1.0
331	1622	1.0
326	639	1.0
339	852	1.0
338	795	1.0
330	1042	1.0
337	835	1.0
327	1736	1.0
340	623	1.0
336	285	1.0
440	791	1.0
376	111	1.0
379	811	1.0
456	496	1.0
382	713	1.0
449	312	1.0
384	385	1.0
419	1215	1.0
453	479	1.0
406	1877	1.0
386	2893	1.0
409	462	1.0
385	39	1.0
447	641	1.0
394	31	1.0
411	406	1.0
418	580	1.0
457	1227	1.0
435	79	1.0
455	418	1.0
474	372	1.0
487	44	1.0
488	1155	1.0
372	3	1.0
468	1432	1.0
478	154	1.0
472	384	1.0
479	1952	1.0
470	288	1.0
466	1045	1.0
475	340	1.0
462	1712	1.0
607	4	1.0
548	126	1.0
702	1177	1.0
193	99	1.0
604	548	1.0
648	57	1.0
493	1199	1.0
628	575	1.0
622	419	1.0
703	550	1.0
641	386	1.0
511	1088	1.0
666	800	1.0
667	364	1.0
650	325	1.0
582	1598	1.0
506	186	1.0
652	1270	1.0
692	316	1.0
575	652	1.0
631	339	1.0
623	1233	1.0
545	513	1.0
605	85	1.0
713	76	1.0
558	382	1.0
517	358	1.0
497	1682	1.0
597	1269	1.0
664	615	1.0
580	1796	1.0
690	456	1.0
679	671	1.0
671	123	1.0
697	338	1.0
496	972	1.0
706	204	1.0
656	2423	1.0
586	910	1.0
670	9	1.0
583	586	1.0
651	194	1.0
615	631	1.0
639	2080	1.0
513	245	1.0
596	40	1.0
537	1504	1.0
503	193	1.0
653	5	1.0
550	157	1.0
200	1411	1.0
601	170	1.0
549	117	1.0
752	1126	1.0
749	805	1.0
733	1299	1.0
728	664	1.0
750	1211	1.0
768	440	1.0
766	105	1.0
378	379	1.0
763	920	1.0
793	1143	1.0
808	1164	1.0
800	750	1.0
