Id	Label	Category
22	22	Comedy
19	19	Comedy
7	7	Comedy
162	162	Comedy
0	0	Drama
1368	1368	Animation
44	44	Action
2150	2150	Horror
48	48	Action
477	477	Drama
651	651	Action
13	13	Comedy
117	117	Action
15	15	Comedy
169	169	Comedy
20	20	Comedy
1605	1605	Horror
5	5	Action
23	23	Drama
121	121	Drama
120	120	Action
190	190	Comedy
64	64	Action
728	728	Comedy
157	157	Drama
99	99	Comedy
273	273	Drama
87	87	Action
355	355	Drama
81	81	Drama
460	460	Drama
80	80	Adventure
154	154	Comedy
669	669	Comedy
733	733	Comedy
57	57	Action
133	133	Comedy
470	470	Comedy
126	126	Comedy
316	316	Horror
110	110	Comedy
986	986	Drama
92	92	Action
993	993	Horror
189	189	Comedy
745	745	Drama
2083	2083	Horror
271	271	Comedy
170	170	Comedy
503	503	Comedy
163	163	Comedy
488	488	Comedy
1175	1175	Drama
315	315	Drama
272	272	Comedy
449	449	Drama
243	243	Comedy
1143	1143	Comedy
317	317	Drama
459	459	Comedy
1046	1046	Drama
432	432	Drama
472	472	Drama
384	384	Drama
453	453	Drama
391	391	Drama
1701	1701	Drama
395	395	Drama
2807	2807	Horror
504	504	Comedy
553	553	Comedy
1067	1067	Comedy
1201	1201	Drama
1084	1084	Action
786	786	Comedy
1688	1688	Drama
2422	2422	Comedy
200	200	Action
