Id	Label	Category
22	22	Comedy
757	757	Comedy
37	37	Animation
10	10	Animation
47	47	Drama
99	99	Comedy
21	21	Animation
35	35	Animation
44	44	Action
43	43	Action
110	110	Comedy
48	48	Action
146	146	Action
17	17	Animation
950	950	Animation
45	45	Animation
160	160	Comedy
1	1	Animation
29	29	Animation
49	49	Animation
124	124	Action
46	46	Animation
16	16	Animation
8	8	Animation
536	536	Animation
28	28	Drama
1133	1133	Action
23	23	Drama
476	476	Animation
547	547	Animation
40	40	Animation
548	548	Animation
33	33	Animation
32	32	Adventure
4	4	Animation
330	330	Animation
30	30	Animation
34	34	Animation
551	551	Animation
936	936	Animation
155	155	Drama
157	157	Drama
121	121	Drama
149	149	Drama
322	322	Animation
117	117	Action
126	126	Comedy
357	357	Drama
984	984	Drama
92	92	Action
1299	1299	Drama
895	895	Drama
191	191	Animation
572	572	Animation
216	216	Drama
250	250	Drama
314	314	Comedy
204	204	Comedy
236	236	Action
416	416	Drama
613	613	Comedy
400	400	Drama
329	329	Animation
450	450	Comedy
988	988	Action
474	474	Animation
1354	1354	Musical
528	528	Animation
619	619	Animation
498	498	Drama
559	559	Animation
1684	1684	Drama
1141	1141	Horror
