Source	Target	Weight
22	13	1.0
3	391	1.0
47	384	1.0
44	172	1.0
9	116	1.0
48	248	1.0
39	75	1.0
45	194	1.0
26	45	1.0
19	793	1.0
52	139	1.0
13	255	1.0
50	458	1.0
15	175	1.0
20	1331	1.0
23	47	1.0
10	26	1.0
40	154	1.0
33	559	1.0
120	44	1.0
64	932	1.0
157	675	1.0
99	665	1.0
121	442	1.0
139	1241	1.0
81	444	1.0
161	160	1.0
117	120	1.0
154	659	1.0
131	326	1.0
67	346	1.0
116	527	1.0
57	64	1.0
85	1199	1.0
56	81	1.0
126	161	1.0
160	472	1.0
110	648	1.0
130	1023	1.0
124	361	1.0
141	407	1.0
138	131	1.0
75	124	1.0
140	179	1.0
114	236	1.0
156	150	1.0
111	153	1.0
58	372	1.0
118	745	1.0
65	118	1.0
89	119	1.0
150	376	1.0
68	1086	1.0
129	710	1.0
102	1314	1.0
60	58	1.0
119	1018	1.0
153	157	1.0
71	830	1.0
125	2059	1.0
189	631	1.0
186	336	1.0
172	1025	1.0
175	453	1.0
179	816	1.0
188	909	1.0
184	176	1.0
176	2013	1.0
166	1575	1.0
190	488	1.0
182	625	1.0
302	560	1.0
212	166	1.0
243	2791	1.0
235	10	1.0
248	39	1.0
294	22	1.0
255	40	1.0
280	590	1.0
288	729	1.0
236	482	1.0
244	85	1.0
361	126	1.0
369	60	1.0
326	188	1.0
341	799	1.0
328	596	1.0
367	1423	1.0
346	746	1.0
345	1319	1.0
327	1668	1.0
340	597	1.0
336	19	1.0
444	3	1.0
375	129	1.0
442	2672	1.0
376	102	1.0
379	865	1.0
384	1177	1.0
419	988	1.0
429	470	1.0
391	464	1.0
453	1045	1.0
386	280	1.0
407	379	1.0
409	1861	1.0
411	1351	1.0
455	411	1.0
486	461	1.0
461	327	1.0
488	294	1.0
463	1251	1.0
372	1536	1.0
482	1070	1.0
464	901	1.0
478	1404	1.0
472	1028	1.0
470	556	1.0
458	668	1.0
702	386	1.0
197	199	1.0
648	2360	1.0
547	244	1.0
508	89	1.0
556	1508	1.0
665	15	1.0
666	1150	1.0
527	2176	1.0
590	455	1.0
668	23	1.0
710	1535	1.0
516	725	1.0
675	243	1.0
575	130	1.0
631	110	1.0
623	728	1.0
545	507	1.0
605	812	1.0
507	1205	1.0
578	1334	1.0
625	186	1.0
708	800	1.0
640	760	1.0
597	579	1.0
499	212	1.0
654	184	1.0
626	666	1.0
560	2065	1.0
714	1422	1.0
672	578	1.0
681	1089	1.0
593	33	1.0
579	575	1.0
526	156	1.0
596	593	1.0
659	478	1.0
200	1412	1.0
559	50	1.0
746	463	1.0
745	68	1.0
728	288	1.0
729	20	1.0
725	708	1.0
748	1519	1.0
739	672	1.0
781	190	1.0
770	328	1.0
793	757	1.0
800	367	1.0
799	1079	1.0
811	375	1.0
816	114	1.0
812	850	1.0
830	117	1.0
901	859	1.0
859	345	1.0
865	377	1.0
909	526	1.0
988	369	1.0
194	1414	1.0
199	57	1.0
932	138	1.0
1025	197	1.0
1018	1857	1.0
1024	2009	1.0
1028	141	1.0
1027	1983	1.0
1023	516	1.0
1042	302	1.0
377	140	1.0
1070	811	1.0
1086	1642	1.0
1089	2717	1.0
1053	681	1.0
1045	409	1.0
1088	545	1.0
1079	1042	1.0
1085	781	1.0
1150	340	1.0
1251	99	1.0
1211	640	1.0
1205	739	1.0
850	499	1.0
1177	52	1.0
1241	1635	1.0
1218	235	1.0
1199	626	1.0
1314	1621	1.0
1331	547	1.0
1334	605	1.0
1412	189	1.0
1404	1462	1.0
1351	429	1.0
1414	111	1.0
1377	654	1.0
757	623	1.0
760	1088	1.0
1423	1513	1.0
1422	1085	1.0
1462	182	1.0
1498	121	1.0
1508	1877	1.0
1513	1211	1.0
1519	1053	1.0
1536	67	1.0
1535	508	1.0
1575	341	1.0
755	1218	1.0
1635	702	1.0
1642	125	1.0
1621	714	1.0
1668	1498	1.0
1877	56	1.0
1861	486	1.0
2009	9	1.0
2013	770	1.0
1983	1024	1.0
1857	65	1.0
2059	71	1.0
2065	748	1.0
1319	755	1.0
2148	200	1.0
2176	1377	1.0
2672	48	1.0
2717	1027	1.0
2791	2148	1.0
