Id	Label	Category
22	22	Comedy
1069	1069	Comedy
43	43	Action
301	301	Comedy
18	18	Drama
39	39	Drama
1032	1032	Drama
17	17	Animation
1343	1343	Comedy
15	15	Comedy
33	33	Animation
651	651	Action
30	30	Animation
1299	1299	Drama
64	64	Action
133	133	Comedy
99	99	Comedy
170	170	Comedy
154	154	Comedy
677	677	Action
80	80	Adventure
1029	1029	Horror
67	67	Action
670	670	Adventure
428	428	Drama
126	126	Comedy
1705	1705	Animation
160	160	Comedy
900	900	Horror
162	162	Comedy
703	703	Comedy
302	302	Comedy
315	315	Drama
788	788	Drama
247	247	Horror
303	303	Comedy
846	846	Comedy
271	271	Comedy
227	227	Drama
273	273	Drama
401	401	Drama
239	239	Horror
202	202	Drama
1009	1009	Comedy
243	243	Comedy
257	257	Horror
1023	1023	Comedy
285	285	Comedy
814	814	Comedy
235	235	Horror
201	201	Adventure
653	653	Drama
288	288	Comedy
376	376	Action
1749	1749	Drama
456	456	Action
3286	3286	Horror
451	451	Drama
394	394	Drama
381	381	Drama
1793	1793	Horror
990	990	Horror
468	468	Drama
2724	2724	Horror
459	459	Comedy
1518	1518	Comedy
485	485	Drama
1073	1073	Comedy
527	527	Action
1528	1528	Adventure
582	582	Comedy
506	506	Comedy
674	674	Comedy
675	675	Comedy
1189	1189	Comedy
669	669	Comedy
617	617	Adventure
517	517	Adventure
891	891	Adventure
497	497	Comedy
1554	1554	Animation
597	597	Comedy
637	637	Action
1715	1715	Drama
1931	1931	Documentary
602	602	Drama
1895	1895	Drama
745	745	Drama
750	750	Comedy
1803	1803	Comedy
1007	1007	Horror
995	995	Horror
950	950	Animation
1148	1148	Drama
3353	3353	Horror
1594	1594	Horror
1796	1796	Drama
851	851	Animation
1042	1042	Animation
1087	1087	Horror
2917	2917	Drama
1363	1363	Drama
1952	1952	Drama
1864	1864	Drama
2980	2980	Comedy
