Source	Target	Weight
27	1003	1.0
7	494	1.0
0	325	1.0
44	197	1.0
48	1713	1.0
6	2459	1.0
13	302	1.0
15	193	1.0
5	651	1.0
64	5	1.0
100	1226	1.0
143	1120	1.0
94	172	1.0
67	374	1.0
132	640	1.0
107	1863	1.0
58	902	1.0
60	1006	1.0
82	107	1.0
172	188	1.0
175	201	1.0
188	0	1.0
163	1032	1.0
183	1240	1.0
216	474	1.0
302	23	1.0
243	175	1.0
201	64	1.0
325	1893	1.0
346	7	1.0
427	132	1.0
394	67	1.0
418	486	1.0
474	58	1.0
486	710	1.0
463	394	1.0
372	463	1.0
482	1536	1.0
479	471	1.0
471	1234	1.0
548	1507	1.0
702	1136	1.0
193	100	1.0
197	1012	1.0
648	2190	1.0
494	372	1.0
582	571	1.0
710	1475	1.0
506	990	1.0
595	2556	1.0
692	482	1.0
718	1223	1.0
676	517	1.0
640	1697	1.0
517	891	1.0
597	676	1.0
624	1163	1.0
499	82	1.0
591	602	1.0
656	1557	1.0
524	702	1.0
637	597	1.0
670	624	1.0
651	1604	1.0
602	595	1.0
678	499	1.0
537	808	1.0
571	1804	1.0
728	427	1.0
798	1528	1.0
808	163	1.0
816	15	1.0
824	94	1.0
374	216	1.0
902	1243	1.0
891	656	1.0
926	824	1.0
980	997	1.0
945	418	1.0
933	44	1.0
1012	1694	1.0
1003	692	1.0
997	346	1.0
990	1594	1.0
1006	945	1.0
1120	243	1.0
1136	728	1.0
1143	524	1.0
1163	479	1.0
1240	1859	1.0
1234	183	1.0
1226	506	1.0
1243	60	1.0
1223	637	1.0
1475	755	1.0
1507	670	1.0
1528	582	1.0
1536	678	1.0
1557	1925	1.0
755	27	1.0
1694	537	1.0
1697	980	1.0
1713	13	1.0
1749	1143	1.0
1032	591	1.0
1863	548	1.0
1925	816	1.0
1893	143	1.0
1867	926	1.0
1594	1749	1.0
2190	48	1.0
1859	798	1.0
1804	6	1.0
2459	3154	1.0
2556	718	1.0
1604	648	1.0
3154	1867	1.0
