Id	Label	Category
0	0	Drama
30	30	Animation
18	18	Drama
1923	1923	Drama
5	5	Action
1138	1138	Comedy
23	23	Drama
251	251	Drama
487	487	Action
157	157	Drama
121	121	Drama
99	99	Comedy
249	249	Drama
1911	1911	Drama
101	101	Drama
1744	1744	Drama
81	81	Drama
737	737	Comedy
161	161	Drama
2148	2148	Horror
90	90	Drama
386	386	Drama
159	159	Comedy
351	351	Drama
84	84	Comedy
1214	1214	Comedy
126	126	Comedy
1754	1754	Comedy
122	122	Comedy
110	110	Comedy
160	160	Comedy
2304	2304	Drama
294	294	Comedy
130	130	Comedy
295	295	Comedy
72	72	Comedy
3	3	Drama
146	146	Action
2677	2677	Horror
170	170	Comedy
169	169	Comedy
276	276	Drama
1398	1398	Horror
212	212	Comedy
1197	1197	Comedy
202	202	Drama
829	829	Drama
297	297	Comedy
366	366	Drama
268	268	Action
1361	1361	Drama
301	301	Comedy
201	201	Adventure
2423	2423	Comedy
265	265	Drama
2177	2177	Comedy
304	304	Drama
1734	1734	Drama
245	245	Comedy
218	218	Drama
1915	1915	Documentary
757	757	Comedy
2273	2273	Drama
312	312	Drama
3139	3139	Drama
290	290	Drama
357	357	Drama
307	307	Drama
314	314	Comedy
308	308	Comedy
391	391	Drama
217	217	Drama
2127	2127	Comedy
332	332	Comedy
349	349	Comedy
2910	2910	Comedy
415	415	Action
868	868	Drama
384	384	Drama
2377	2377	Drama
429	429	Drama
485	485	Drama
381	381	Drama
2309	2309	Drama
400	400	Drama
424	424	Drama
3296	3296	Drama
422	422	Drama
408	408	Drama
1733	1733	Drama
447	447	Comedy
895	895	Drama
380	380	Action
2264	2264	Drama
1199	1199	Comedy
622	622	Drama
1860	1860	Drama
492	492	Comedy
644	644	Comedy
669	669	Comedy
706	706	Comedy
1157	1157	Comedy
613	613	Comedy
1591	1591	Comedy
752	752	Comedy
2122	2122	Horror
1955	1955	Drama
961	961	Comedy
939	939	Comedy
1155	1155	Comedy
1702	1702	Comedy
786	786	Comedy
2054	2054	Drama
1476	1476	Drama
1288	1288	Drama
1501	1501	Action
1296	1296	Drama
1345	1345	Comedy
1324	1324	Comedy
1363	1363	Drama
1470	1470	Comedy
2388	2388	Comedy
1471	1471	Drama
1846	1846	Drama
1508	1508	Drama
3253	3253	Drama
1698	1698	Comedy
1684	1684	Drama
1320	1320	Drama
1032	1032	Drama
2896	2896	Drama
1905	1905	Comedy
2070	2070	Comedy
3366	3366	Comedy
2316	2316	Drama
2279	2279	Comedy
