Source	Target	Weight
31	394	1.0
27	304	1.0
36	2567	1.0
3	1836	1.0
47	3547	1.0
0	120	1.0
41	1755	1.0
48	299	1.0
39	231	1.0
28	31	1.0
23	2269	1.0
120	1924	1.0
157	487	1.0
121	449	1.0
81	154	1.0
154	641	1.0
67	2243	1.0
104	937	1.0
116	533	1.0
85	290	1.0
56	829	1.0
141	48	1.0
138	811	1.0
146	379	1.0
136	242	1.0
107	377	1.0
75	156	1.0
140	176	1.0
156	146	1.0
58	421	1.0
65	770	1.0
79	1729	1.0
86	436	1.0
153	86	1.0
175	259	1.0
179	138	1.0
176	79	1.0
237	1046	1.0
248	643	1.0
304	2923	1.0
259	179	1.0
242	75	1.0
323	237	1.0
299	136	1.0
290	214	1.0
298	323	1.0
231	469	1.0
280	36	1.0
214	2067	1.0
306	888	1.0
217	56	1.0
264	1923	1.0
357	1952	1.0
356	2553	1.0
327	1432	1.0
375	107	1.0
376	2875	1.0
379	375	1.0
449	1320	1.0
419	745	1.0
429	934	1.0
445	419	1.0
391	939	1.0
400	2633	1.0
424	248	1.0
422	825	1.0
386	844	1.0
454	1839	1.0
436	446	1.0
385	768	1.0
394	1277	1.0
411	843	1.0
446	397	1.0
433	1763	1.0
412	376	1.0
457	807	1.0
435	1776	1.0
421	23	1.0
426	462	1.0
397	1174	1.0
455	1579	1.0
390	1213	1.0
473	1070	1.0
487	1976	1.0
472	47	1.0
469	424	1.0
462	1508	1.0
491	1032	1.0
533	391	1.0
521	3094	1.0
641	1784	1.0
556	41	1.0
643	104	1.0
530	1424	1.0
746	327	1.0
745	58	1.0
768	1351	1.0
781	965	1.0
770	1925	1.0
807	2058	1.0
811	140	1.0
827	455	1.0
844	411	1.0
829	1497	1.0
843	385	1.0
825	1363	1.0
895	454	1.0
888	400	1.0
965	280	1.0
934	39	1.0
939	264	1.0
937	3205	1.0
377	473	1.0
1070	175	1.0
1046	429	1.0
1277	435	1.0
1174	2431	1.0
1213	3325	1.0
1243	530	1.0
1351	2088	1.0
1363	412	1.0
1424	153	1.0
1432	445	1.0
1452	1715	1.0
1497	1452	1.0
1579	2559	1.0
1715	422	1.0
1729	65	1.0
1755	426	1.0
1784	306	1.0
1320	298	1.0
1701	521	1.0
1763	85	1.0
1776	1677	1.0
1677	356	1.0
1032	81	1.0
1839	2577	1.0
1836	2550	1.0
1923	1909	1.0
1930	2280	1.0
1877	1701	1.0
1925	781	1.0
1909	386	1.0
1924	1930	1.0
1952	3439	1.0
2067	116	1.0
2058	1243	1.0
2088	217	1.0
2243	3	1.0
2280	746	1.0
2269	157	1.0
1976	121	1.0
2431	390	1.0
2550	141	1.0
2553	457	1.0
2577	27	1.0
2559	1877	1.0
2585	2913	1.0
2567	357	1.0
2633	433	1.0
2875	827	1.0
2913	67	1.0
2923	491	1.0
3094	28	1.0
3205	895	1.0
3325	2585	1.0
3439	472	1.0
3547	556	1.0
