Source	Target	Weight
22	2170	1.0
27	385	1.0
0	159	1.0
44	374	1.0
48	2264	1.0
39	491	1.0
20	2942	1.0
23	351	1.0
4	1655	1.0
99	408	1.0
121	2310	1.0
87	156	1.0
67	271	1.0
159	904	1.0
133	92	1.0
126	248	1.0
160	1157	1.0
110	124	1.0
124	22	1.0
92	308	1.0
141	450	1.0
107	401	1.0
156	2373	1.0
58	1401	1.0
89	458	1.0
185	1645	1.0
175	1463	1.0
170	126	1.0
302	816	1.0
271	2793	1.0
273	1603	1.0
202	322	1.0
301	483	1.0
248	48	1.0
322	133	1.0
204	381	1.0
306	468	1.0
314	921	1.0
217	330	1.0
262	997	1.0
308	39	1.0
254	449	1.0
244	392	1.0
351	755	1.0
330	1127	1.0
432	607	1.0
449	20	1.0
384	752	1.0
419	306	1.0
381	419	1.0
445	425	1.0
425	204	1.0
408	731	1.0
450	301	1.0
423	217	1.0
385	314	1.0
401	729	1.0
392	1150	1.0
468	254	1.0
483	110	1.0
491	445	1.0
458	302	1.0
607	0	1.0
693	1299	1.0
703	986	1.0
492	175	1.0
534	693	1.0
683	703	1.0
602	185	1.0
550	1028	1.0
752	27	1.0
726	107	1.0
745	373	1.0
731	121	1.0
737	726	1.0
750	492	1.0
729	750	1.0
768	423	1.0
766	824	1.0
373	4	1.0
816	2061	1.0
824	160	1.0
812	89	1.0
374	1830	1.0
921	737	1.0
904	911	1.0
911	1352	1.0
986	23	1.0
1018	1509	1.0
997	3093	1.0
1028	1899	1.0
1127	87	1.0
1150	766	1.0
1157	812	1.0
1299	2378	1.0
1401	1018	1.0
1352	44	1.0
1364	534	1.0
1463	244	1.0
1509	1595	1.0
1583	2309	1.0
1591	262	1.0
755	1852	1.0
1645	99	1.0
1655	768	1.0
1595	2807	1.0
1813	432	1.0
1830	1364	1.0
1852	2234	1.0
1899	602	1.0
2061	58	1.0
2170	67	1.0
2234	1813	1.0
2264	202	1.0
2309	550	1.0
2310	170	1.0
2373	1591	1.0
2378	1583	1.0
2793	273	1.0
2807	141	1.0
2942	745	1.0
3093	384	1.0
