Source	Target	Weight
22	15	1.0
27	583	1.0
44	970	1.0
45	488	1.0
19	169	1.0
6	120	1.0
13	2077	1.0
15	2100	1.0
20	1572	1.0
5	2327	1.0
40	1289	1.0
33	1330	1.0
32	499	1.0
120	977	1.0
64	656	1.0
123	1732	1.0
73	1197	1.0
117	1146	1.0
154	706	1.0
80	172	1.0
116	527	1.0
85	728	1.0
126	1283	1.0
160	244	1.0
110	1398	1.0
130	110	1.0
140	526	1.0
156	769	1.0
118	2135	1.0
113	593	1.0
60	561	1.0
153	1579	1.0
125	773	1.0
189	1149	1.0
180	1343	1.0
172	586	1.0
174	584	1.0
175	116	1.0
173	60	1.0
184	536	1.0
177	581	1.0
190	557	1.0
162	73	1.0
183	245	1.0
169	585	1.0
182	447	1.0
191	625	1.0
302	594	1.0
297	1295	1.0
253	1057	1.0
268	654	1.0
285	1555	1.0
201	80	1.0
245	506	1.0
204	191	1.0
272	1154	1.0
255	33	1.0
314	1126	1.0
244	326	1.0
365	579	1.0
325	670	1.0
364	1176	1.0
326	623	1.0
341	2611	1.0
352	716	1.0
328	570	1.0
353	1480	1.0
340	3183	1.0
447	20	1.0
488	809	1.0
478	542	1.0
466	1270	1.0
475	85	1.0
471	595	1.0
538	1908	1.0
518	1129	1.0
542	1158	1.0
707	537	1.0
557	540	1.0
540	573	1.0
573	40	1.0
628	1293	1.0
525	22	1.0
547	659	1.0
716	1155	1.0
511	1255	1.0
585	1192	1.0
666	676	1.0
527	140	1.0
668	1035	1.0
544	779	1.0
667	628	1.0
536	130	1.0
650	575	1.0
582	1194	1.0
506	1128	1.0
516	341	1.0
595	678	1.0
652	1638	1.0
564	45	1.0
674	534	1.0
675	511	1.0
492	1088	1.0
561	156	1.0
584	695	1.0
575	519	1.0
631	650	1.0
617	125	1.0
623	821	1.0
676	2198	1.0
545	1229	1.0
507	530	1.0
715	668	1.0
625	1951	1.0
570	587	1.0
640	1169	1.0
594	715	1.0
517	544	1.0
497	302	1.0
534	582	1.0
624	1616	1.0
499	2614	1.0
664	1418	1.0
654	118	1.0
581	2022	1.0
612	943	1.0
523	1045	1.0
626	667	1.0
709	1514	1.0
587	1184	1.0
515	1942	1.0
560	1575	1.0
519	1151	1.0
671	1272	1.0
672	2832	1.0
530	1647	1.0
683	850	1.0
614	32	1.0
635	709	1.0
593	173	1.0
660	1054	1.0
706	946	1.0
656	201	1.0
613	272	1.0
579	1093	1.0
637	175	1.0
586	325	1.0
670	1839	1.0
695	471	1.0
583	117	1.0
615	1233	1.0
526	945	1.0
678	113	1.0
537	190	1.0
659	182	1.0
752	1199	1.0
728	1117	1.0
739	828	1.0
773	777	1.0
769	1556	1.0
779	617	1.0
777	1513	1.0
778	268	1.0
814	2189	1.0
800	1150	1.0
799	1876	1.0
809	13	1.0
821	2122	1.0
828	1044	1.0
879	180	1.0
911	162	1.0
785	664	1.0
945	174	1.0
978	931	1.0
977	64	1.0
970	6	1.0
940	497	1.0
941	353	1.0
953	1114	1.0
954	955	1.0
955	492	1.0
931	1236	1.0
946	352	1.0
943	545	1.0
1003	1519	1.0
846	560	1.0
1057	2107	1.0
1074	1206	1.0
1073	671	1.0
1045	785	1.0
1035	364	1.0
1088	204	1.0
1079	799	1.0
1076	652	1.0
1055	814	1.0
1044	2688	1.0
1054	707	1.0
1128	525	1.0
1093	786	1.0
1129	177	1.0
1126	478	1.0
1114	5	1.0
1117	666	1.0
1155	365	1.0
1158	613	1.0
1146	44	1.0
1154	547	1.0
786	1452	1.0
1149	800	1.0
1151	612	1.0
1143	953	1.0
1150	615	1.0
1157	297	1.0
1163	515	1.0
1229	1344	1.0
1206	846	1.0
1233	1200	1.0
1194	160	1.0
1197	1143	1.0
1270	1914	1.0
1236	640	1.0
1179	1861	1.0
1184	1163	1.0
850	123	1.0
1192	1334	1.0
1199	189	1.0
1186	507	1.0
1226	752	1.0
1200	1157	1.0
1169	2600	1.0
1272	1186	1.0
1255	340	1.0
1176	1179	1.0
1289	183	1.0
1283	660	1.0
1293	466	1.0
1295	954	1.0
1344	153	1.0
1337	564	1.0
1330	1226	1.0
1333	19	1.0
1343	2004	1.0
1326	2399	1.0
1334	1337	1.0
1368	978	1.0
1418	879	1.0
1425	3022	1.0
1426	674	1.0
1452	255	1.0
1480	1079	1.0
1514	1623	1.0
1513	778	1.0
1519	2062	1.0
1555	1368	1.0
1556	517	1.0
1579	1076	1.0
1575	538	1.0
1572	154	1.0
1573	1055	1.0
1585	1003	1.0
1638	675	1.0
1616	635	1.0
1647	2980	1.0
1623	845	1.0
845	1585	1.0
1732	2779	1.0
1839	637	1.0
1908	2482	1.0
1861	1573	1.0
1914	631	1.0
1876	1074	1.0
1942	126	1.0
1951	1326	1.0
2022	614	1.0
2004	940	1.0
2062	1425	1.0
2077	314	1.0
2100	911	1.0
2107	328	1.0
2135	518	1.0
2189	1073	1.0
2198	626	1.0
2327	1333	1.0
2399	475	1.0
2482	683	1.0
2600	941	1.0
2614	253	1.0
2611	285	1.0
2688	624	1.0
2779	739	1.0
2832	516	1.0
2980	672	1.0
3022	1426	1.0
3183	523	1.0
2122	184	1.0
