Source	Target	Weight
22	674	1.0
37	367	1.0
7	2692	1.0
14	7	1.0
39	1312	1.0
45	595	1.0
26	117	1.0
6	696	1.0
50	851	1.0
10	1804	1.0
40	410	1.0
123	2136	1.0
121	126	1.0
87	60	1.0
117	916	1.0
135	310	1.0
143	1071	1.0
116	1634	1.0
126	50	1.0
160	670	1.0
92	384	1.0
107	471	1.0
60	37	1.0
184	2718	1.0
162	39	1.0
182	534	1.0
191	547	1.0
216	1989	1.0
243	123	1.0
310	952	1.0
361	135	1.0
360	26	1.0
330	45	1.0
367	160	1.0
375	567	1.0
410	107	1.0
384	40	1.0
475	1415	1.0
471	475	1.0
533	1995	1.0
547	322	1.0
508	243	1.0
511	1254	1.0
595	14	1.0
674	1942	1.0
675	22	1.0
534	361	1.0
567	1854	1.0
696	1012	1.0
670	653	1.0
537	1529	1.0
653	1073	1.0
916	375	1.0
952	1627	1.0
1012	511	1.0
1073	1998	1.0
1071	1358	1.0
851	92	1.0
1254	216	1.0
1312	675	1.0
1415	330	1.0
1358	2794	1.0
1368	1365	1.0
1365	191	1.0
1517	2005	1.0
1529	184	1.0
1634	360	1.0
1627	537	1.0
1626	10	1.0
1854	1517	1.0
1942	1626	1.0
1995	508	1.0
1977	162	1.0
1989	182	1.0
1998	2338	1.0
2005	533	1.0
2136	121	1.0
2338	1977	1.0
2366	116	1.0
1804	2476	1.0
2476	6	1.0
2692	143	1.0
2718	2366	1.0
2812	1368	1.0
2794	2812	1.0
