Source	Target	Weight
31	229	1.0
22	322	1.0
27	466	1.0
7	651	1.0
44	162	1.0
9	243	1.0
43	664	1.0
41	488	1.0
48	2799	1.0
18	160	1.0
42	1234	1.0
26	250	1.0
2	585	1.0
19	244	1.0
52	654	1.0
13	1158	1.0
50	990	1.0
15	91	1.0
20	141	1.0
5	7	1.0
10	85	1.0
40	618	1.0
33	30	1.0
4	1116	1.0
30	111	1.0
120	1389	1.0
64	1456	1.0
123	1212	1.0
83	41	1.0
100	120	1.0
157	121	1.0
99	1488	1.0
121	472	1.0
87	126	1.0
161	124	1.0
117	733	1.0
135	1173	1.0
143	161	1.0
91	752	1.0
131	374	1.0
80	163	1.0
67	372	1.0
104	27	1.0
103	339	1.0
116	10	1.0
78	2446	1.0
85	255	1.0
84	315	1.0
126	170	1.0
122	393	1.0
160	533	1.0
110	299	1.0
72	272	1.0
124	1409	1.0
92	84	1.0
141	122	1.0
138	179	1.0
146	377	1.0
136	2204	1.0
62	116	1.0
107	470	1.0
75	110	1.0
105	18	1.0
140	821	1.0
145	521	1.0
156	456	1.0
111	2700	1.0
58	1274	1.0
118	516	1.0
150	1822	1.0
144	997	1.0
137	591	1.0
68	1244	1.0
129	509	1.0
102	1891	1.0
93	102	1.0
60	1782	1.0
86	397	1.0
82	1368	1.0
66	144	1.0
189	78	1.0
164	760	1.0
172	143	1.0
174	379	1.0
175	489	1.0
179	843	1.0
188	985	1.0
184	652	1.0
177	66	1.0
190	678	1.0
162	193	1.0
170	231	1.0
163	1143	1.0
169	1084	1.0
165	395	1.0
191	1465	1.0
302	846	1.0
321	2604	1.0
315	273	1.0
271	242	1.0
273	301	1.0
243	22	1.0
285	1047	1.0
301	75	1.0
201	1330	1.0
248	357	1.0
322	663	1.0
242	104	1.0
250	483	1.0
299	248	1.0
317	670	1.0
204	1852	1.0
316	1808	1.0
272	986	1.0
255	844	1.0
231	92	1.0
288	72	1.0
281	107	1.0
217	742	1.0
229	1421	1.0
236	330	1.0
209	1150	1.0
284	971	1.0
244	103	1.0
332	1595	1.0
361	117	1.0
357	453	1.0
359	809	1.0
369	865	1.0
365	975	1.0
344	2215	1.0
325	1146	1.0
364	1418	1.0
326	360	1.0
360	973	1.0
339	68	1.0
352	2145	1.0
329	811	1.0
330	478	1.0
367	565	1.0
356	1649	1.0
346	3273	1.0
340	19	1.0
336	118	1.0
444	2849	1.0
376	156	1.0
379	60	1.0
456	511	1.0
443	682	1.0
415	1088	1.0
416	745	1.0
384	20	1.0
451	1475	1.0
429	336	1.0
381	87	1.0
391	2330	1.0
453	317	1.0
406	763	1.0
454	140	1.0
385	26	1.0
431	454	1.0
427	1233	1.0
398	1560	1.0
452	2674	1.0
395	790	1.0
411	575	1.0
393	146	1.0
433	93	1.0
397	580	1.0
474	67	1.0
486	2536	1.0
488	976	1.0
463	321	1.0
372	164	1.0
478	613	1.0
459	1260	1.0
477	43	1.0
472	381	1.0
483	673	1.0
470	1199	1.0
465	135	1.0
466	415	1.0
489	757	1.0
475	416	1.0
458	236	1.0
607	44	1.0
542	367	1.0
702	638	1.0
193	197	1.0
197	190	1.0
648	475	1.0
533	217	1.0
698	542	1.0
521	793	1.0
629	444	1.0
628	1749	1.0
508	1417	1.0
511	523	1.0
556	497	1.0
585	1385	1.0
666	683	1.0
527	189	1.0
618	1688	1.0
504	961	1.0
611	715	1.0
673	708	1.0
667	2340	1.0
650	611	1.0
582	1154	1.0
710	1055	1.0
516	329	1.0
652	365	1.0
564	191	1.0
674	2770	1.0
675	691	1.0
561	928	1.0
575	1136	1.0
669	1956	1.0
631	2863	1.0
507	427	1.0
684	920	1.0
715	42	1.0
682	1196	1.0
708	271	1.0
570	285	1.0
497	138	1.0
499	962	1.0
664	2187	1.0
654	1049	1.0
620	2844	1.0
523	816	1.0
580	965	1.0
626	1126	1.0
567	465	1.0
709	1080	1.0
587	772	1.0
690	1535	1.0
679	884	1.0
671	1242	1.0
714	1277	1.0
712	398	1.0
683	429	1.0
591	177	1.0
565	601	1.0
697	2601	1.0
496	1271	1.0
663	172	1.0
498	1045	1.0
613	284	1.0
579	524	1.0
524	443	1.0
586	188	1.0
670	384	1.0
695	984	1.0
583	340	1.0
651	169	1.0
615	674	1.0
526	698	1.0
678	131	1.0
616	2482	1.0
691	798	1.0
596	1937	1.0
531	561	1.0
509	729	1.0
638	553	1.0
200	615	1.0
601	361	1.0
742	281	1.0
752	385	1.0
744	498	1.0
745	411	1.0
735	1401	1.0
733	1030	1.0
728	52	1.0
750	431	1.0
729	570	1.0
772	1236	1.0
778	1068	1.0
763	507	1.0
798	99	1.0
793	735	1.0
808	2291	1.0
789	978	1.0
811	433	1.0
790	1349	1.0
816	666	1.0
809	376	1.0
844	1677	1.0
821	744	1.0
805	3289	1.0
843	1678	1.0
374	1344	1.0
903	100	1.0
901	391	1.0
859	527	1.0
865	564	1.0
913	2360	1.0
920	785	1.0
884	2704	1.0
928	326	1.0
785	1130	1.0
942	2789	1.0
194	629	1.0
971	209	1.0
975	1256	1.0
958	356	1.0
978	712	1.0
985	200	1.0
965	1079	1.0
936	1067	1.0
973	1410	1.0
962	1978	1.0
961	582	1.0
976	2531	1.0
968	1175	1.0
986	1479	1.0
984	936	1.0
952	728	1.0
946	1557	1.0
943	1223	1.0
997	1365	1.0
1030	9	1.0
993	15	1.0
1022	1799	1.0
990	346	1.0
846	1935	1.0
1023	669	1.0
1015	679	1.0
1084	2445	1.0
377	316	1.0
1067	968	1.0
1049	786	1.0
1074	2140	1.0
1068	1542	1.0
1080	2467	1.0
1045	1227	1.0
1088	508	1.0
1079	1585	1.0
1076	499	1.0
1055	1335	1.0
1083	496	1.0
1047	789	1.0
1085	714	1.0
1120	942	1.0
1116	1856	1.0
1111	344	1.0
1136	1269	1.0
1126	40	1.0
1117	667	1.0
1130	1554	1.0
1158	369	1.0
1146	1528	1.0
1154	13	1.0
786	1022	1.0
1151	1728	1.0
1143	1192	1.0
1150	2941	1.0
1148	1117	1.0
1274	690	1.0
1269	150	1.0
1183	1778	1.0
1260	105	1.0
1233	697	1.0
1256	650	1.0
1277	1183	1.0
1209	2546	1.0
1270	1189	1.0
1212	709	1.0
1236	136	1.0
1180	1243	1.0
1173	352	1.0
1192	83	1.0
1222	184	1.0
1240	1148	1.0
1234	1240	1.0
1189	684	1.0
1275	671	1.0
1254	2072	1.0
1199	62	1.0
1185	2358	1.0
1242	1074	1.0
1191	2466	1.0
1225	1768	1.0
1202	1180	1.0
1268	129	1.0
1243	1422	1.0
1175	201	1.0
1271	2404	1.0
1196	1513	1.0
1244	702	1.0
1227	359	1.0
1223	2	1.0
1313	1889	1.0
1344	526	1.0
1330	504	1.0
1335	1499	1.0
1401	750	1.0
1389	5	1.0
1385	174	1.0
1410	1551	1.0
1351	458	1.0
1390	946	1.0
1368	1268	1.0
1409	993	1.0
1365	913	1.0
757	459	1.0
1421	587	1.0
760	903	1.0
1418	1111	1.0
849	2894	1.0
1417	579	1.0
1422	1191	1.0
1456	852	1.0
1465	332	1.0
1438	1538	1.0
1499	406	1.0
1479	175	1.0
1473	901	1.0
1475	567	1.0
1488	1584	1.0
1483	628	1.0
852	648	1.0
1510	1185	1.0
1513	1563	1.0
1528	1222	1.0
1529	1275	1.0
1521	1209	1.0
1538	1596	1.0
1542	2912	1.0
1535	1083	1.0
1554	1015	1.0
1557	1151	1.0
1551	1270	1.0
1584	1023	1.0
1560	1922	1.0
1563	943	1.0
1585	2773	1.0
755	3272	1.0
1648	1642	1.0
1649	58	1.0
