Id	Label	Category
22	22	Comedy
911	911	Comedy
0	0	Drama
193	193	Action
9	9	Adventure
1283	1283	Comedy
43	43	Action
888	888	Action
41	41	Drama
2070	2070	Comedy
14	14	Musical
2041	2041	Drama
13	13	Comedy
976	976	Drama
15	15	Comedy
733	733	Comedy
5	5	Action
183	183	Action
23	23	Drama
304	304	Drama
120	120	Action
2826	2826	Documentary
100	100	Drama
506	506	Comedy
157	157	Drama
99	99	Comedy
271	271	Comedy
121	121	Drama
2271	2271	Drama
63	63	Drama
1307	1307	Action
73	73	Comedy
3439	3439	Horror
161	161	Drama
1028	1028	Horror
128	128	Action
663	663	Musical
143	143	Drama
2325	2325	Comedy
131	131	Action
1177	1177	Drama
80	80	Adventure
152	152	Drama
537	537	Comedy
61	61	Drama
1346	1346	Comedy
148	148	Comedy
1370	1370	Drama
67	67	Action
762	762	Adventure
74	74	Drama
583	583	Action
159	159	Comedy
707	707	Comedy
158	158	Drama
1144	1144	Drama
55	55	Comedy
294	294	Comedy
126	126	Comedy
245	245	Comedy
124	124	Action
92	92	Action
874	874	Horror
62	62	Action
639	639	Action
178	178	Western
1470	1470	Comedy
186	186	Comedy
1443	1443	Comedy
187	187	Adventure
2326	2326	Drama
190	190	Comedy
607	607	Action
162	162	Comedy
169	169	Comedy
2634	2634	Horror
632	632	Comedy
182	182	Comedy
731	731	Documentary
168	168	Comedy
276	276	Drama
2500	2500	Drama
216	216	Drama
444	444	Comedy
1214	1214	Comedy
257	257	Horror
354	354	Musical
311	311	Comedy
246	246	Documentary
2385	2385	Documentary
204	204	Comedy
1469	1469	Comedy
312	312	Drama
272	272	Comedy
904	904	Sci-Fi
361	361	Drama
660	660	Comedy
347	347	Western
1924	1924	Drama
432	432	Drama
197	197	Action
1067	1067	Comedy
412	412	Comedy
380	380	Action
460	460	Drama
2402	2402	Comedy
459	459	Comedy
483	483	Drama
2096	2096	Drama
469	469	Drama
548	548	Animation
1945	1945	Drama
592	592	Comedy
1197	1197	Comedy
1830	1830	Drama
557	557	Comedy
562	562	Comedy
1841	1841	Musical
693	693	Comedy
540	540	Comedy
630	630	Drama
1902	1902	Comedy
1352	1352	Comedy
510	510	Drama
1093	1093	Comedy
604	604	Drama
501	501	Adventure
601	601	Drama
703	703	Comedy
1138	1138	Comedy
494	494	Drama
571	571	Comedy
585	585	Comedy
1360	1360	Horror
694	694	Drama
1504	1504	Drama
564	564	Comedy
708	708	Comedy
1380	1380	Drama
534	534	Horror
1462	1462	Comedy
634	634	Comedy
1340	1340	Comedy
524	524	Horror
651	651	Action
602	602	Drama
753	753	Comedy
928	928	Action
678	678	Adventure
984	984	Drama
503	503	Comedy
1289	1289	Comedy
653	653	Drama
550	550	Sci-Fi
200	200	Action
1299	1299	Drama
1298	1298	Romance
2054	2054	Drama
2515	2515	Drama
993	993	Horror
882	882	Action
1097	1097	Sci-Fi
893	893	Sci-Fi
198	198	Action
194	194	Action
1142	1142	Comedy
1054	1054	Comedy
1025	1025	Action
1486	1486	Comedy
1287	1287	Comedy
1004	1004	Horror
1023	1023	Comedy
1084	1084	Action
2438	2438	Documentary
1128	1128	Comedy
2100	2100	Comedy
1106	1106	Horror
1133	1133	Action
1095	1095	Drama
1413	1413	Drama
1200	1200	Comedy
1442	1442	Comedy
1288	1288	Drama
1449	1449	Comedy
1328	1328	Comedy
1710	1710	Comedy
1357	1357	Horror
1833	1833	Drama
1344	1344	Comedy
1849	1849	Comedy
1333	1333	Comedy
1332	1332	Comedy
1339	1339	Comedy
1568	1568	Musical
1395	1395	Drama
2094	2094	Action
1446	1446	Drama
1899	1899	Drama
1803	1803	Comedy
3076	3076	Comedy
1757	1757	Drama
2218	2218	Drama
1429	1429	Western
2429	2429	Action
1457	1457	Comedy
1493	1493	Documentary
1553	1553	Drama
1583	1583	Comedy
1743	1743	Comedy
656	656	Action
2256	2256	Action
2090	2090	Comedy
2267	2267	Documentary
2384	2384	Documentary
2373	2373	Drama
2645	2645	Drama
