Source	Target	Weight
22	2069	1.0
7	946	1.0
44	100	1.0
43	1842	1.0
41	1175	1.0
19	1030	1.0
52	945	1.0
13	83	1.0
15	169	1.0
23	1803	1.0
120	117	1.0
64	170	1.0
83	2211	1.0
100	995	1.0
157	444	1.0
99	130	1.0
121	602	1.0
101	304	1.0
117	1290	1.0
135	157	1.0
80	488	1.0
67	670	1.0
54	1369	1.0
78	1390	1.0
57	553	1.0
134	1893	1.0
126	301	1.0
130	435	1.0
124	431	1.0
58	254	1.0
189	1756	1.0
186	162	1.0
172	80	1.0
175	479	1.0
162	1235	1.0
170	302	1.0
163	19	1.0
169	194	1.0
302	212	1.0
212	459	1.0
271	243	1.0
273	135	1.0
243	67	1.0
301	221	1.0
221	1361	1.0
248	425	1.0
304	453	1.0
245	1296	1.0
322	245	1.0
272	793	1.0
295	421	1.0
254	1150	1.0
332	57	1.0
349	975	1.0
365	52	1.0
366	7	1.0
344	2217	1.0
325	702	1.0
326	1889	1.0
444	782	1.0
416	768	1.0
453	248	1.0
425	470	1.0
431	175	1.0
452	3075	1.0
435	273	1.0
421	58	1.0
474	582	1.0
380	1441	1.0
488	1154	1.0
372	380	1.0
482	43	1.0
468	1009	1.0
459	829	1.0
479	1477	1.0
470	416	1.0
607	197	1.0
707	124	1.0
702	163	1.0
193	1299	1.0
540	186	1.0
573	540	1.0
197	703	1.0
628	1240	1.0
703	1352	1.0
504	728	1.0
611	650	1.0
667	611	1.0
650	1313	1.0
582	369	1.0
575	64	1.0
553	1084	1.0
552	667	1.0
670	468	1.0
651	733	1.0
602	372	1.0
550	1300	1.0
200	22	1.0
711	1143	1.0
733	1142	1.0
728	1155	1.0
768	366	1.0
778	552	1.0
793	99	1.0
799	126	1.0
811	120	1.0
829	452	1.0
902	1432	1.0
868	322	1.0
865	628	1.0
889	786	1.0
194	172	1.0
945	1799	1.0
975	865	1.0
985	2855	1.0
961	1241	1.0
963	189	1.0
986	1335	1.0
946	44	1.0
983	811	1.0
943	778	1.0
1030	474	1.0
995	1158	1.0
990	1146	1.0
1009	482	1.0
1084	1192	1.0
1067	1105	1.0
1069	344	1.0
1105	78	1.0
1140	349	1.0
1142	200	1.0
1155	2198	1.0
1158	325	1.0
1146	1465	1.0
1154	961	1.0
786	13	1.0
1143	54	1.0
1150	1930	1.0
1256	990	1.0
1219	2068	1.0
1197	1731	1.0
1177	889	1.0
1192	41	1.0
1241	1177	1.0
1240	365	1.0
1228	121	1.0
1175	2471	1.0
1235	707	1.0
1290	711	1.0
1299	573	1.0
1300	1364	1.0
1296	1032	1.0
1307	986	1.0
1313	1069	1.0
1330	1140	1.0
1335	2540	1.0
1369	1411	1.0
1411	651	1.0
1361	983	1.0
1390	963	1.0
1352	193	1.0
1364	1307	1.0
1418	2080	1.0
1441	607	1.0
1465	134	1.0
1432	295	1.0
1455	15	1.0
1477	550	1.0
1548	23	1.0
782	902	1.0
1796	1197	1.0
1731	271	1.0
1788	1418	1.0
1756	1256	1.0
1799	504	1.0
1032	101	1.0
1842	799	1.0
1930	868	1.0
1893	1330	1.0
1889	985	1.0
2068	2776	1.0
1803	575	1.0
2069	1455	1.0
2080	326	1.0
2217	1788	1.0
2211	332	1.0
2198	943	1.0
2471	1067	1.0
2540	272	1.0
2776	1228	1.0
2855	1219	1.0
3075	1796	1.0
