Source	Target	Weight
31	2122	1.0
27	1117	1.0
24	1865	1.0
0	1241	1.0
9	663	1.0
41	143	1.0
42	1337	1.0
14	316	1.0
17	80	1.0
26	99	1.0
2	17	1.0
19	604	1.0
52	336	1.0
15	72	1.0
83	304	1.0
100	161	1.0
157	135	1.0
99	757	1.0
109	2300	1.0
81	860	1.0
161	601	1.0
143	83	1.0
91	488	1.0
80	42	1.0
67	24	1.0
103	533	1.0
132	160	1.0
142	15	1.0
134	323	1.0
160	454	1.0
110	1372	1.0
72	1152	1.0
189	986	1.0
186	134	1.0
190	1570	1.0
169	365	1.0
202	1054	1.0
297	1361	1.0
268	1465	1.0
304	0	1.0
323	1374	1.0
294	1154	1.0
316	952	1.0
231	669	1.0
277	268	1.0
217	358	1.0
308	277	1.0
264	81	1.0
332	1470	1.0
357	91	1.0
358	790	1.0
365	27	1.0
360	949	1.0
355	231	1.0
367	1938	1.0
343	542	1.0
354	1466	1.0
336	2700	1.0
450	1364	1.0
454	493	1.0
418	217	1.0
488	1776	1.0
475	1324	1.0
658	343	1.0
542	2171	1.0
557	1556	1.0
702	189	1.0
510	142	1.0
604	132	1.0
533	552	1.0
493	264	1.0
508	67	1.0
641	821	1.0
666	2038	1.0
575	1158	1.0
669	747	1.0
660	450	1.0
663	1296	1.0
636	656	1.0
656	354	1.0
552	1331	1.0
601	9	1.0
747	2453	1.0
790	575	1.0
821	103	1.0
860	14	1.0
949	367	1.0
963	294	1.0
986	31	1.0
952	186	1.0
1054	963	1.0
1117	702	1.0
1158	475	1.0
1154	510	1.0
1152	1653	1.0
1241	2226	1.0
1199	109	1.0
1295	169	1.0
1296	357	1.0
1344	297	1.0
1345	660	1.0
1337	202	1.0
1331	52	1.0
1324	636	1.0
1374	508	1.0
1385	1344	1.0
1361	1777	1.0
1372	1199	1.0
1364	2	1.0
757	41	1.0
1470	1295	1.0
1466	110	1.0
1465	1385	1.0
1556	360	1.0
1570	641	1.0
1653	19	1.0
1692	332	1.0
1776	1345	1.0
1777	418	1.0
1865	2588	1.0
2038	557	1.0
1938	658	1.0
2171	1692	1.0
2300	666	1.0
2325	100	1.0
2226	355	1.0
2453	2325	1.0
2588	190	1.0
2700	308	1.0
2122	157	1.0
