Source	Target	Weight
31	68	1.0
27	1863	1.0
3	67	1.0
44	442	1.0
43	2142	1.0
48	39	1.0
39	44	1.0
50	1233	1.0
15	1073	1.0
20	371	1.0
23	304	1.0
40	141	1.0
64	138	1.0
157	170	1.0
99	1763	1.0
87	242	1.0
81	160	1.0
154	1088	1.0
67	461	1.0
85	27	1.0
133	244	1.0
56	1706	1.0
126	64	1.0
160	40	1.0
110	273	1.0
130	666	1.0
72	607	1.0
141	835	1.0
138	295	1.0
146	248	1.0
62	1655	1.0
145	623	1.0
88	1729	1.0
58	1195	1.0
118	119	1.0
68	675	1.0
79	766	1.0
60	971	1.0
86	1129	1.0
119	790	1.0
66	1649	1.0
125	1184	1.0
178	706	1.0
175	737	1.0
176	1575	1.0
190	693	1.0
170	23	1.0
216	48	1.0
302	446	1.0
315	1260	1.0
273	299	1.0
253	1621	1.0
301	479	1.0
221	301	1.0
300	824	1.0
248	322	1.0
304	146	1.0
322	317	1.0
242	1098	1.0
294	130	1.0
299	556	1.0
317	419	1.0
295	3289	1.0
229	337	1.0
262	768	1.0
238	294	1.0
284	1126	1.0
244	385	1.0
337	62	1.0
442	1133	1.0
379	1506	1.0
419	110	1.0
437	888	1.0
453	284	1.0
385	458	1.0
427	302	1.0
411	1535	1.0
446	812	1.0
421	972	1.0
474	3	1.0
461	482	1.0
487	157	1.0
482	746	1.0
468	465	1.0
479	50	1.0
465	752	1.0
475	1968	1.0
458	145	1.0
538	2059	1.0
607	216	1.0
693	300	1.0
556	221	1.0
666	2056	1.0
710	1611	1.0
675	1086	1.0
623	1970	1.0
605	697	1.0
507	253	1.0
597	2066	1.0
624	606	1.0
626	587	1.0
587	750	1.0
690	1157	1.0
714	1513	1.0
502	2058	1.0
697	427	1.0
606	125	1.0
706	437	1.0
670	154	1.0
746	1027	1.0
752	1211	1.0
737	56	1.0
750	1018	1.0
774	1824	1.0
768	2809	1.0
766	43	1.0
811	175	1.0
827	453	1.0
790	2063	1.0
835	921	1.0
824	1028	1.0
812	690	1.0
862	859	1.0
859	1825	1.0
888	85	1.0
921	1897	1.0
856	89	1.0
945	1519	1.0
971	31	1.0
972	714	1.0
1018	60	1.0
1013	2062	1.0
1028	474	1.0
788	1854	1.0
1027	862	1.0
1086	58	1.0
1073	945	1.0
1088	133	1.0
1129	538	1.0
1098	81	1.0
1126	2057	1.0
1133	774	1.0
1157	2060	1.0
1211	670	1.0
1260	2067	1.0
1233	20	1.0
1184	86	1.0
1210	411	1.0
1195	118	1.0
1499	262	1.0
1497	788	1.0
1506	475	1.0
1513	624	1.0
1519	2065	1.0
1539	2061	1.0
1535	811	1.0
1575	66	1.0
1649	597	1.0
1621	605	1.0
1655	827	1.0
1729	379	1.0
1706	1497	1.0
1763	487	1.0
1824	99	1.0
1825	1499	1.0
1854	626	1.0
1863	468	1.0
1897	315	1.0
371	87	1.0
1968	238	1.0
1960	190	1.0
1970	229	1.0
2009	1013	1.0
2067	178	1.0
2057	88	1.0
2056	1210	1.0
2063	502	1.0
2058	507	1.0
2060	176	1.0
2066	1539	1.0
2061	421	1.0
2059	2009	1.0
2062	15	1.0
2065	1960	1.0
2142	126	1.0
2809	79	1.0
1611	856	1.0
3289	710	1.0
