Id	Label	Category
22	22	Comedy
496	496	Action
44	44	Action
91	91	Drama
43	43	Action
99	99	Comedy
64	64	Action
898	898	Sci-Fi
713	713	Action
117	117	Action
670	670	Adventure
695	695	Adventure
74	74	Drama
124	124	Action
904	904	Sci-Fi
92	92	Action
550	550	Sci-Fi
62	62	Action
107	107	Action
393	393	Comedy
145	145	Action
884	884	Action
175	175	Action
542	542	Comedy
257	257	Horror
639	639	Action
317	317	Drama
254	254	Sci-Fi
993	993	Horror
375	375	Action
431	431	Drama
534	534	Horror
372	372	Action
856	856	Horror
479	479	Drama
685	685	Action
915	915	Action
193	193	Action
195	195	Action
554	554	Action
927	927	Drama
661	661	Sci-Fi
583	583	Action
586	586	Action
928	928	Action
200	200	Action
1097	1097	Sci-Fi
602	602	Drama
1121	1121	Comedy
691	691	Fantasy
2815	2815	Horror
704	704	Action
2928	2928	Horror
857	857	Horror
774	774	Adventure
918	918	Sci-Fi
882	882	Action
1481	1481	Drama
878	878	Action
1539	1539	Action
2083	2083	Horror
60	60	Action
