Id	Label	Category
16	16	Animation
2899	2899	War
64	64	Action
700	700	Drama
94	94	Action
631	631	Comedy
116	116	Adventure
549	549	Western
97	97	Drama
3330	3330	Western
79	79	Action
1622	1622	Western
119	119	Action
2687	2687	Documentary
153	153	Action
778	778	Action
178	178	Western
562	562	Comedy
186	186	Comedy
334	334	Western
180	180	Action
1768	1768	Comedy
183	183	Action
347	347	Western
182	182	Comedy
1445	1445	Musical
201	201	Adventure
2129	2129	Drama
325	325	Action
1842	1842	War
331	331	Comedy
2399	2399	Comedy
341	341	Animation
1739	1739	Drama
343	343	Musical
650	650	Action
337	337	Western
3111	3111	Western
333	333	Western
2771	2771	Western
353	353	Animation
1089	1089	Comedy
1440	1440	Drama
447	447	Comedy
411	411	Drama
1523	1523	Action
1336	1336	Western
573	573	Comedy
2188	2188	Western
1393	1393	Comedy
584	584	Action
553	553	Comedy
575	575	Comedy
670	670	Adventure
969	969	Action
1465	1465	Comedy
596	596	Adventure
1231	1231	Action
1010	1010	Action
822	822	Drama
2719	2719	Comedy
785	785	Comedy
1238	1238	Comedy
198	198	Action
1304	1304	Action
967	967	Action
1025	1025	Action
977	977	Action
2806	2806	Horror
970	970	Adventure
981	981	Animation
1912	1912	Action
3013	3013	Comedy
1204	1204	Western
1901	1901	Musical
1196	1196	Comedy
2256	2256	Action
1527	1527	Action
1365	1365	Horror
2931	2931	Horror
1402	1402	Western
2993	2993	Romance
1429	1429	Western
1705	1705	Animation
852	852	Comedy
1522	1522	Action
1534	1534	Action
1558	1558	Action
2223	2223	Action
2711	2711	Western
3073	3073	Comedy
1610	1610	Horror
2165	2165	Comedy
1920	1920	Western
3197	3197	Drama
2034	2034	Animation
1308	1308	Action
2904	2904	Horror
3334	3334	Drama
2960	2960	Action
2250	2250	Western
