Id	Label	Category
31	31	Drama
36	36	Drama
27	27	Drama
429	429	Drama
248	248	Drama
0	0	Drama
121	121	Drama
43	43	Action
449	449	Drama
48	48	Action
99	99	Comedy
39	39	Drama
10	10	Animation
20	20	Comedy
23	23	Drama
2316	2316	Drama
155	155	Drama
40	40	Animation
236	236	Action
1032	1032	Drama
157	157	Drama
87	87	Action
3045	3045	Comedy
154	154	Comedy
116	116	Adventure
1508	1508	Drama
126	126	Comedy
472	472	Drama
122	122	Comedy
2590	2590	Drama
110	110	Comedy
357	357	Drama
92	92	Action
111	111	Action
458	458	Comedy
150	150	Action
497	497	Comedy
129	129	Action
318	318	Comedy
1733	1733	Drama
237	237	Comedy
322	322	Animation
470	470	Comedy
241	241	Drama
329	329	Animation
2814	2814	Horror
218	218	Drama
255	255	Comedy
330	330	Animation
307	307	Drama
362	362	Drama
314	314	Comedy
238	238	Action
1127	1127	Comedy
481	481	Comedy
935	935	Adventure
512	512	Romance
336	336	Comedy
2262	2262	War
2896	2896	Drama
2205	2205	Horror
491	491	Drama
757	757	Comedy
587	587	Action
523	523	Comedy
1476	1476	Drama
750	750	Comedy
766	766	Action
1621	1621	Action
378	378	Action
1018	1018	Action
1060	1060	Comedy
1184	1184	Adventure
2569	2569	Drama
1599	1599	Horror
