Id	Label	Category
22	22	Comedy
1158	1158	Comedy
37	37	Animation
551	551	Animation
27	27	Drama
453	453	Drama
3	3	Drama
345	345	Comedy
47	47	Drama
152	152	Drama
7	7	Comedy
1138	1138	Comedy
0	0	Drama
494	494	Drama
44	44	Action
380	380	Action
9	9	Adventure
503	503	Comedy
43	43	Action
2080	2080	Action
41	41	Drama
772	772	Action
48	48	Action
487	487	Action
18	18	Drama
465	465	Drama
42	42	Drama
250	250	Drama
14	14	Musical
550	550	Sci-Fi
39	39	Drama
2057	2057	Drama
45	45	Animation
1638	1638	Animation
26	26	Animation
1201	1201	Drama
19	19	Comedy
1146	1146	Comedy
6	6	Action
1540	1540	Action
52	52	Drama
135	135	Drama
1	1	Animation
330	330	Animation
13	13	Comedy
1465	1465	Comedy
50	50	Animation
885	885	Drama
15	15	Comedy
1470	1470	Comedy
20	20	Comedy
133	133	Comedy
5	5	Action
120	120	Action
23	23	Drama
425	425	Drama
40	40	Animation
33	33	Animation
170	170	Comedy
4	4	Animation
1143	1143	Comedy
30	30	Animation
750	750	Comedy
117	117	Action
70	70	Drama
1369	1369	Drama
64	64	Action
726	726	Horror
83	83	Drama
952	952	Drama
100	100	Drama
2436	2436	Drama
157	157	Drama
121	121	Drama
99	99	Comedy
72	72	Comedy
149	149	Drama
2895	2895	Action
101	101	Drama
255	255	Comedy
87	87	Action
141	141	Action
81	81	Drama
1715	1715	Drama
194	194	Action
143	143	Drama
1004	1004	Horror
91	91	Drama
700	700	Drama
154	154	Comedy
288	288	Comedy
131	131	Action
80	80	Adventure
695	695	Adventure
602	602	Drama
67	67	Action
346	346	Action
95	95	Drama
1118	1118	Action
104	104	Drama
450	450	Comedy
103	103	Drama
702	702	Drama
116	116	Adventure
1129	1129	Adventure
74	74	Drama
549	549	Western
78	78	Drama
946	946	Comedy
159	159	Comedy
240	240	Comedy
57	57	Action
85	85	Comedy
478	478	Comedy
742	742	Comedy
142	142	Drama
134	134	Drama
2445	2445	Drama
126	126	Comedy
217	217	Drama
160	160	Comedy
493	493	Comedy
110	110	Comedy
245	245	Comedy
124	124	Action
92	92	Action
677	677	Action
146	146	Action
138	138	Action
119	119	Action
62	62	Action
136	136	Action
404	404	Action
156	156	Action
107	107	Action
670	670	Adventure
75	75	Action
179	179	Action
105	105	Action
174	174	Action
140	140	Action
471	471	Action
145	145	Action
177	177	Action
114	114	Action
1086	1086	Action
88	88	Action
111	111	Action
1047	1047	Action
58	58	Action
713	713	Action
118	118	Action
407	407	Drama
113	113	Action
60	60	Action
89	89	Action
406	406	Drama
150	150	Action
76	76	Action
112	112	Action
129	129	Action
137	137	Action
710	710	Action
79	79	Action
1738	1738	Horror
699	699	Action
102	102	Action
1187	1187	Action
93	93	Action
1594	1594	Horror
1018	1018	Action
153	153	Action
