Source	Target	Weight
22	200	1.0
27	1541	1.0
3	131	1.0
47	648	1.0
7	380	1.0
0	104	1.0
44	22	1.0
41	68	1.0
48	1030	1.0
42	1656	1.0
39	454	1.0
26	193	1.0
19	1158	1.0
13	288	1.0
50	80	1.0
15	2082	1.0
20	623	1.0
5	1067	1.0
12	85	1.0
23	1369	1.0
40	488	1.0
33	243	1.0
35	1813	1.0
4	13	1.0
64	1097	1.0
83	152	1.0
100	121	1.0
157	149	1.0
99	2567	1.0
149	1440	1.0
121	323	1.0
73	986	1.0
87	376	1.0
81	1897	1.0
53	641	1.0
117	550	1.0
94	48	1.0
91	64	1.0
154	384	1.0
131	369	1.0
80	5	1.0
152	425	1.0
67	474	1.0
104	537	1.0
116	2326	1.0
78	556	1.0
57	81	1.0
85	1117	1.0
56	825	1.0
134	393	1.0
126	170	1.0
122	182	1.0
160	1304	1.0
110	692	1.0
130	668	1.0
124	1820	1.0
92	141	1.0
141	75	1.0
138	184	1.0
146	377	1.0
62	179	1.0
107	542	1.0
75	146	1.0
105	356	1.0
140	156	1.0
114	958	1.0
156	766	1.0
111	993	1.0
118	971	1.0
65	375	1.0
150	928	1.0
137	119	1.0
68	86	1.0
79	140	1.0
86	582	1.0
119	174	1.0
153	1856	1.0
125	696	1.0
189	494	1.0
186	444	1.0
172	2808	1.0
174	816	1.0
175	685	1.0
179	65	1.0
184	821	1.0
162	183	1.0
170	163	1.0
163	50	1.0
183	169	1.0
169	126	1.0
182	255	1.0
216	1364	1.0
302	1189	1.0
212	652	1.0
243	19	1.0
285	130	1.0
235	1595	1.0
221	4	1.0
300	1634	1.0
248	1553	1.0
322	673	1.0
311	154	1.0
242	2053	1.0
323	1455	1.0
317	677	1.0
204	272	1.0
272	707	1.0
255	638	1.0
280	651	1.0
288	204	1.0
279	235	1.0
236	114	1.0
244	750	1.0
358	175	1.0
369	479	1.0
365	564	1.0
325	1270	1.0
331	1146	1.0
330	35	1.0
367	1034	1.0
356	56	1.0
346	2256	1.0
444	110	1.0
375	79	1.0
376	979	1.0
379	62	1.0
382	118	1.0
384	469	1.0
453	1241	1.0
