Id	Label	Category
22	22	Comedy
169	169	Comedy
47	47	Drama
1300	1300	Drama
44	44	Action
310	310	Adventure
9	9	Adventure
1411	1411	Drama
41	41	Drama
52	52	Drama
42	42	Drama
2038	2038	Musical
17	17	Animation
547	547	Animation
45	45	Animation
330	330	Animation
26	26	Animation
92	92	Action
19	19	Comedy
447	447	Comedy
534	534	Horror
46	46	Animation
572	572	Animation
20	20	Comedy
1951	1951	Comedy
5	5	Action
40	40	Animation
1143	1143	Comedy
120	120	Action
172	172	Action
64	64	Action
100	100	Drama
183	183	Action
109	109	Drama
963	963	Drama
73	73	Comedy
162	162	Comedy
87	87	Action
161	161	Drama
1511	1511	Documentary
117	117	Action
1097	1097	Sci-Fi
143	143	Drama
1522	1522	Action
131	131	Action
632	632	Comedy
74	74	Drama
158	158	Drama
146	146	Action
133	133	Comedy
506	506	Comedy
142	142	Drama
134	134	Drama
1396	1396	Drama
126	126	Comedy
160	160	Comedy
1093	1093	Comedy
124	124	Action
75	75	Action
175	175	Action
1060	1060	Comedy
107	107	Action
586	586	Action
379	379	Action
140	140	Action
584	584	Action
145	145	Action
615	615	Comedy
58	58	Action
1812	1812	Adventure
118	118	Action
617	617	Adventure
113	113	Action
583	583	Action
150	150	Action
591	591	Action
86	86	Action
173	173	Action
125	125	Action
1709	1709	Sci-Fi
189	189	Comedy
697	697	Comedy
201	201	Adventure
174	174	Action
764	764	Adventure
542	542	Comedy
1173	1173	Drama
184	184	Adventure
892	892	Comedy
190	190	Comedy
163	163	Comedy
1054	1054	Comedy
191	191	Animation
657	657	Action
276	276	Drama
351	351	Drama
243	243	Comedy
1553	1553	Drama
297	297	Comedy
946	946	Comedy
253	253	Action
712	712	Comedy
226	226	Drama
487	487	Action
221	221	Animation
1157	1157	Comedy
252	252	Romance
1390	1390	Comedy
926	926	Adventure
322	322	Animation
218	218	Drama
223	223	Documentary
3135	3135	Drama
272	272	Comedy
1067	1067	Comedy
206	206	Drama
284	284	Animation
453	453	Drama
361	361	Drama
359	359	Comedy
897	897	Comedy
988	988	Action
349	349	Comedy
821	821	Comedy
364	364	Comedy
339	339	Comedy
634	634	Comedy
2190	2190	Horror
328	328	Adventure
2894	2894	Animation
367	367	Comedy
777	777	Action
343	343	Musical
659	659	Comedy
354	354	Musical
410	410	Drama
432	432	Drama
1635	1635	Drama
375	375	Action
496	496	Action
713	713	Action
525	525	Comedy
445	445	Drama
945	945	Action
735	735	Comedy
385	385	Drama
498	498	Drama
773	773	Adventure
421	421	Comedy
380	380	Action
996	996	Action
527	527	Action
372	372	Action
526	526	Action
483	483	Drama
471	471	Action
912	912	Action
607	607	Action
537	537	Comedy
548	548	Animation
1830	1830	Drama
658	658	Musical
1843	1843	Musical
685	685	Action
562	562	Comedy
2091	2091	Drama
193	193	Action
630	630	Drama
618	618	Drama
573	573	Comedy
1354	1354	Musical
700	700	Drama
1295	1295	Comedy
604	604	Drama
698	698	Drama
629	629	Drama
1364	1364	Drama
374	374	Horror
621	621	Drama
611	611	Adventure
802	802	Adventure
590	590	Animation
668	668	Comedy
1754	1754	Comedy
554	554	Action
582	582	Comedy
710	710	Action
1345	1345	Comedy
595	595	Adventure
692	692	Action
847	847	Comedy
564	564	Comedy
699	699	Action
691	691	Fantasy
492	492	Comedy
561	561	Adventure
575	575	Comedy
2132	2132	Adventure
719	719	Adventure
558	558	Action
913	913	Horror
664	664	Comedy
581	581	Action
565	565	Animation
612	612	Comedy
587	587	Action
580	580	Drama
1636	1636	Comedy
567	567	Comedy
785	785	Comedy
2425	2425	Comedy
1137	1137	Drama
958	958	Action
635	635	Comedy
678	678	Adventure
613	613	Comedy
552	552	Drama
1023	1023	Comedy
524	524	Horror
651	651	Action
910	910	Action
670	670	Adventure
1370	1370	Drama
1841	1841	Musical
1946	1946	Drama
602	602	Drama
550	550	Sci-Fi
601	601	Drama
576	576	Adventure
765	765	Adventure
509	509	Action
2304	2304	Drama
514	514	Comedy
2646	2646	Comedy
1814	1814	Drama
790	790	Comedy
1560	1560	Comedy
1149	1149	Comedy
830	830	Horror
1738	1738	Horror
891	891	Adventure
1913	1913	Horror
918	918	Sci-Fi
920	920	Action
1418	1418	Comedy
1007	1007	Horror
985	985	Action
984	984	Drama
1020	1020	Horror
952	952	Drama
943	943	Comedy
1003	1003	Action
1030	1030	Drama
1049	1049	Comedy
1036	1036	Action
1106	1106	Horror
2936	2936	Comedy
1158	1158	Comedy
1233	1233	Comedy
1330	1330	Comedy
1299	1299	Drama
1504	1504	Drama
1307	1307	Action
1842	1842	War
1337	1337	Comedy
2326	2326	Drama
1576	1576	Comedy
1465	1465	Comedy
758	758	Adventure
1493	1493	Documentary
1520	1520	War
1908	1908	Comedy
1645	1645	Animation
1791	1791	Comedy
1756	1756	Comedy
2171	2171	Drama
1942	1942	Action
2229	2229	Comedy
