Id	Label	Category
27	27	Drama
281	281	Drama
36	36	Drama
2180	2180	Comedy
3	3	Drama
237	237	Comedy
0	0	Drama
488	488	Comedy
41	41	Drama
1728	1728	Drama
15	15	Comedy
1154	1154	Comedy
5	5	Action
161	161	Drama
23	23	Drama
121	121	Drama
100	100	Drama
361	361	Drama
99	99	Comedy
1028	1028	Horror
366	366	Drama
571	571	Comedy
80	80	Adventure
103	103	Drama
1049	1049	Comedy
142	142	Drama
437	437	Drama
84	84	Comedy
189	189	Comedy
55	55	Comedy
602	602	Drama
126	126	Comedy
138	138	Action
403	403	Action
351	351	Drama
170	170	Comedy
1557	1557	Drama
163	163	Comedy
169	169	Comedy
1121	1121	Comedy
315	315	Drama
2870	2870	Comedy
286	286	Comedy
316	316	Horror
345	345	Comedy
251	251	Drama
391	391	Drama
306	306	Comedy
656	656	Action
703	703	Comedy
295	295	Comedy
332	332	Comedy
755	755	Comedy
506	506	Comedy
761	761	Horror
369	369	Drama
961	961	Comedy
3026	3026	Drama
550	550	Sci-Fi
400	400	Drama
450	450	Comedy
447	447	Comedy
2050	2050	Drama
1345	1345	Comedy
1930	1930	Drama
946	946	Comedy
2564	2564	Drama
1470	1470	Comedy
1138	1138	Comedy
1155	1155	Comedy
1143	1143	Comedy
1290	1290	Drama
3251	3251	Romance
2807	2807	Horror
