Source	Target	Weight
22	525	1.0
7	322	1.0
0	121	1.0
44	187	1.0
9	44	1.0
26	2134	1.0
19	1270	1.0
6	172	1.0
15	1192	1.0
20	573	1.0
5	73	1.0
23	0	1.0
120	9	1.0
64	185	1.0
157	117	1.0
149	361	1.0
121	432	1.0
109	216	1.0
73	162	1.0
87	75	1.0
117	152	1.0
143	506	1.0
94	193	1.0
91	630	1.0
80	703	1.0
152	143	1.0
116	1402	1.0
57	194	1.0
85	365	1.0
160	1489	1.0
110	124	1.0
124	3552	1.0
146	1025	1.0
62	650	1.0
107	527	1.0
75	373	1.0
145	2203	1.0
88	694	1.0
58	617	1.0
150	1480	1.0
68	707	1.0
129	1987	1.0
71	550	1.0
178	2993	1.0
186	2974	1.0
180	656	1.0
187	6	1.0
185	358	1.0
172	583	1.0
175	325	1.0
188	2794	1.0
184	175	1.0
162	15	1.0
163	22	1.0
183	163	1.0
169	768	1.0
216	1299	1.0
268	637	1.0
235	188	1.0
322	183	1.0
242	382	1.0
317	200	1.0
255	847	1.0
295	1788	1.0
254	479	1.0
361	23	1.0
358	765	1.0
369	472	1.0
365	605	1.0
325	926	1.0
328	576	1.0
356	337	1.0
337	353	1.0
353	3326	1.0
347	1429	1.0
432	157	1.0
379	496	1.0
382	62	1.0
384	7	1.0
419	1215	1.0
431	661	1.0
435	602	1.0
421	435	1.0
380	2220	1.0
488	1143	1.0
472	1333	1.0
479	531	1.0
607	380	1.0
707	1501	1.0
193	1084	1.0
630	1411	1.0
573	1000	1.0
195	928	1.0
657	242	1.0
501	120	1.0
648	493	1.0
493	85	1.0
525	80	1.0
685	1304	1.0
703	186	1.0
527	2658	1.0
627	1233	1.0
650	912	1.0
506	1504	1.0
694	1136	1.0
692	762	1.0
575	648	1.0
617	1732	1.0
605	149	1.0
713	704	1.0
690	1647	1.0
565	615	1.0
496	68	1.0
593	616	1.0
656	501	1.0
637	379	1.0
583	64	1.0
602	2324	1.0
615	972	1.0
661	893	1.0
576	1187	1.0
616	58	1.0
691	1195	1.0
531	431	1.0
704	1102	1.0
550	317	1.0
200	904	1.0
752	19	1.0
768	488	1.0
762	1913	1.0
765	184	1.0
836	1106	1.0
373	865	1.0
812	150	1.0
904	254	1.0
882	1565	1.0
865	685	1.0
911	235	1.0
912	145	1.0
913	565	1.0
891	913	1.0
893	891	1.0
928	110	1.0
926	107	1.0
785	691	1.0
980	607	1.0
198	1920	1.0
194	1889	1.0
192	178	1.0
971	2094	1.0
972	812	1.0
986	783	1.0
1025	87	1.0
1030	1635	1.0
1028	369	1.0
1000	169	1.0
1084	57	1.0
1106	88	1.0
1093	575	1.0
1136	2206	1.0
1102	328	1.0
1143	1308	1.0
783	2901	1.0
1233	1343	1.0
1187	980	1.0
1270	1337	1.0
1215	1557	1.0
1192	1470	1.0
1195	1546	1.0
1299	1307	1.0
1307	986	1.0
1304	971	1.0
1308	255	1.0
1337	627	1.0
847	752	1.0
1333	836	1.0
1343	1093	1.0
1411	1388	1.0
1402	192	1.0
1388	347	1.0
1364	91	1.0
1470	2307	1.0
1429	198	1.0
1451	419	1.0
1480	785	1.0
1504	1364	1.0
1489	1508	1.0
1501	295	1.0
1508	690	1.0
1513	2332	1.0
1519	1559	1.0
1539	1030	1.0
1546	1539	1.0
1559	421	1.0
1557	129	1.0
1565	195	1.0
1635	109	1.0
1622	356	1.0
1647	1028	1.0
1788	1519	1.0
1732	713	1.0
1889	146	1.0
1920	116	1.0
1987	71	1.0
2094	2256	1.0
2134	384	1.0
2203	268	1.0
2206	911	1.0
2220	94	1.0
2256	657	1.0
2307	20	1.0
2332	593	1.0
2324	1451	1.0
2658	1513	1.0
2794	882	1.0
1664	692	1.0
2901	160	1.0
2971	5	1.0
2974	2971	1.0
2993	1622	1.0
3326	180	1.0
3552	1664	1.0
