Source	Target	Weight
22	100	1.0
37	1843	1.0
27	962	1.0
44	636	1.0
9	10	1.0
43	40	1.0
48	128	1.0
14	367	1.0
39	27	1.0
17	528	1.0
45	663	1.0
26	125	1.0
2	14	1.0
6	120	1.0
13	322	1.0
50	670	1.0
46	572	1.0
5	658	1.0
8	548	1.0
23	44	1.0
10	589	1.0
40	173	1.0
33	330	1.0
16	614	1.0
35	1397	1.0
34	936	1.0
32	518	1.0
120	1632	1.0
64	558	1.0
100	381	1.0
157	121	1.0
121	578	1.0
98	126	1.0
87	160	1.0
117	5	1.0
80	926	1.0
67	345	1.0
116	107	1.0
57	932	1.0
126	408	1.0
160	6	1.0
110	243	1.0
124	665	1.0
92	193	1.0
141	200	1.0
138	991	1.0
62	713	1.0
107	678	1.0
75	141	1.0
140	39	1.0
114	62	1.0
156	458	1.0
58	98	1.0
113	581	1.0
112	559	1.0
79	57	1.0
102	1118	1.0
93	1533	1.0
60	64	1.0
82	770	1.0
125	354	1.0
189	728	1.0
172	651	1.0
175	1026	1.0
173	26	1.0
188	958	1.0
177	570	1.0
190	626	1.0
183	411	1.0
169	172	1.0
191	37	1.0
243	13	1.0
201	1215	1.0
300	834	1.0
322	336	1.0
204	58	1.0
275	169	1.0
307	1349	1.0
314	110	1.0
236	544	1.0
332	189	1.0
326	138	1.0
341	3347	1.0
330	619	1.0
328	35	1.0
367	763	1.0
354	50	1.0
348	204	1.0
346	1928	1.0
345	1639	1.0
336	613	1.0
379	1619	1.0
381	275	1.0
408	964	1.0
386	117	1.0
450	156	1.0
411	1231	1.0
455	1705	1.0
399	897	1.0
474	399	1.0
488	676	1.0
482	474	1.0
471	699	1.0
458	112	1.0
548	46	1.0
658	67	1.0
518	949	1.0
193	969	1.0
629	22	1.0
547	551	1.0
508	641	1.0
641	140	1.0
665	616	1.0
589	45	1.0
527	811	1.0
544	766	1.0
710	928	1.0
595	721	1.0
699	157	1.0
528	34	1.0
561	16	1.0
584	1163	1.0
619	1454	1.0
617	1393	1.0
676	1803	1.0
578	450	1.0
721	82	1.0
713	326	1.0
570	526	1.0
558	583	1.0
499	17	1.0
581	586	1.0
568	80	1.0
626	1199	1.0
587	496	1.0
515	1541	1.0
714	177	1.0
614	48	1.0
496	2079	1.0
663	33	1.0
636	60	1.0
613	332	1.0
586	471	1.0
670	561	1.0
583	584	1.0
651	945	1.0
526	710	1.0
513	43	1.0
678	1377	1.0
616	79	1.0
596	341	1.0
704	188	1.0
572	32	1.0
200	124	1.0
551	1568	1.0
505	1164	1.0
559	977	1.0
746	346	1.0
728	190	1.0
766	175	1.0
378	714	1.0
770	942	1.0
765	513	1.0
763	201	1.0
832	1951	1.0
841	328	1.0
789	568	1.0
834	87	1.0
811	929	1.0
923	1942	1.0
901	782	1.0
928	704	1.0
926	116	1.0
897	1157	1.0
942	2008	1.0
199	379	1.0
969	75	1.0
967	1025	1.0
932	114	1.0
966	183	1.0
945	92	1.0
929	975	1.0
975	236	1.0
958	102	1.0
977	455	1.0
936	950	1.0
950	2021	1.0
973	2034	1.0
930	1555	1.0
953	488	1.0
949	617	1.0
962	482	1.0
964	1634	1.0
1025	966	1.0
1010	973	1.0
1026	378	1.0
1018	832	1.0
846	1562	1.0
991	527	1.0
1077	930	1.0
1048	2773	1.0
1118	1422	1.0
1157	746	1.0
1164	93	1.0
1163	113	1.0
1187	1983	1.0
1215	1638	1.0
1236	2011	1.0
850	789	1.0
1231	1010	1.0
1199	1236	1.0
1300	953	1.0
1393	841	1.0
1354	547	1.0
1397	1438	1.0
1377	595	1.0
1422	515	1.0
1454	1354	1.0
1438	2071	1.0
1541	1703	1.0
1550	848	1.0
1533	1550	1.0
782	23	1.0
1555	1300	1.0
1568	191	1.0
1562	850	1.0
1634	300	1.0
1639	901	1.0
1638	1731	1.0
1632	629	1.0
1619	765	1.0
1731	846	1.0
1705	1018	1.0
1703	587	1.0
1843	8	1.0
1928	199	1.0
1942	2345	1.0
1951	967	1.0
1983	499	1.0
2021	1077	1.0
2006	2	1.0
2008	1187	1.0
1985	348	1.0
2011	2718	1.0
2034	596	1.0
1803	314	1.0
2071	1985	1.0
2079	923	1.0
1349	508	1.0
848	2006	1.0
2345	1048	1.0
2366	307	1.0
2718	2366	1.0
2773	505	1.0
3347	9	1.0
