Source	Target	Weight
22	1084	1.0
47	163	1.0
7	336	1.0
0	655	1.0
21	1645	1.0
44	695	1.0
9	676	1.0
18	236	1.0
42	990	1.0
39	483	1.0
26	561	1.0
19	1154	1.0
1	288	1.0
13	424	1.0
50	201	1.0
15	22	1.0
5	993	1.0
40	1249	1.0
33	809	1.0
29	157	1.0
4	365	1.0
120	1320	1.0
64	583	1.0
123	532	1.0
157	246	1.0
99	302	1.0
121	124	1.0
98	1143	1.0
53	272	1.0
117	904	1.0
91	1192	1.0
77	380	1.0
160	548	1.0
110	449	1.0
130	138	1.0
124	40	1.0
141	231	1.0
138	1042	1.0
107	2183	1.0
75	533	1.0
140	129	1.0
145	2740	1.0
58	488	1.0
118	1675	1.0
113	727	1.0
150	597	1.0
79	1274	1.0
129	435	1.0
60	2683	1.0
153	1062	1.0
76	150	1.0
125	699	1.0
189	168	1.0
172	141	1.0
175	1199	1.0
188	535	1.0
190	120	1.0
170	755	1.0
163	190	1.0
169	5	1.0
182	507	1.0
168	478	1.0
165	458	1.0
191	1004	1.0
302	459	1.0
271	1507	1.0
273	733	1.0
243	1009	1.0
301	50	1.0
201	476	1.0
304	39	1.0
322	631	1.0
246	385	1.0
250	53	1.0
204	708	1.0
313	305	1.0
316	677	1.0
272	453	1.0
255	742	1.0
231	75	1.0
306	547	1.0
288	997	1.0
295	393	1.0
279	752	1.0
236	1712	1.0
254	18	1.0
284	165	1.0
305	971	1.0
361	169	1.0
365	3098	1.0
330	204	1.0
336	2692	1.0
375	545	1.0
456	313	1.0
449	465	1.0
416	110	1.0
391	437	1.0
437	250	1.0
424	98	1.0
453	316	1.0
406	843	1.0
436	76	1.0
385	121	1.0
431	471	1.0
418	972	1.0
393	130	1.0
435	58	1.0
387	160	1.0
474	2364	1.0
380	678	1.0
476	29	1.0
488	1983	1.0
480	21	1.0
478	986	1.0
459	271	1.0
479	790	1.0
483	391	1.0
465	304	1.0
471	175	1.0
458	295	1.0
607	0	1.0
548	99	1.0
655	1028	1.0
677	255	1.0
693	15	1.0
648	527	1.0
533	406	1.0
632	581	1.0
628	954	1.0
547	1229	1.0
527	553	1.0
544	1184	1.0
667	1067	1.0
650	1418	1.0
582	953	1.0
692	1146	1.0
699	570	1.0
674	785	1.0
675	1575	1.0
492	1159	1.0
561	632	1.0
584	77	1.0
575	19	1.0
669	492	1.0
631	4	1.0
676	616	1.0
553	284	1.0
545	1678	1.0
507	7	1.0
721	479	1.0
708	172	1.0
570	978	1.0
558	456	1.0
597	558	1.0
624	596	1.0
499	709	1.0
654	1391	1.0
620	515	1.0
581	865	1.0
709	123	1.0
587	949	1.0
515	1861	1.0
530	418	1.0
683	60	1.0
502	2472	1.0
543	1023	1.0
532	1803	1.0
586	777	1.0
670	243	1.0
695	64	1.0
583	927	1.0
615	26	1.0
661	779	1.0
678	330	1.0
616	474	1.0
596	607	1.0
531	586	1.0
704	1401	1.0
535	543	1.0
601	117	1.0
742	1897	1.0
752	254	1.0
733	1606	1.0
728	628	1.0
727	1051	1.0
729	113	1.0
779	985	1.0
777	584	1.0
793	1097	1.0
790	1233	1.0
809	1	1.0
821	1556	1.0
843	1535	1.0
892	620	1.0
904	47	1.0
865	661	1.0
918	1140	1.0
927	531	1.0
928	42	1.0
785	955	1.0
971	79	1.0
972	1480	1.0
978	675	1.0
985	1163	1.0
957	1241	1.0
936	1814	1.0
950	44	1.0
953	91	1.0
954	615	1.0
955	943	1.0
949	1169	1.0
986	918	1.0
946	728	1.0
943	650	1.0
999	692	1.0
1013	544	1.0
997	279	1.0
993	1337	1.0
1028	2438	1.0
990	188	1.0
1009	669	1.0
1023	306	1.0
1042	1045	1.0
1084	189	1.0
1067	2424	1.0
1073	499	1.0
1051	436	1.0
1050	1040	1.0
1045	821	1.0
1040	2475	1.0
1062	1013	1.0
1120	9	1.0
1097	273	1.0
1140	648	1.0
1146	667	1.0
1154	674	1.0
1143	693	1.0
1159	301	1.0
1163	957	1.0
1161	118	1.0
1274	587	1.0
1229	2701	1.0
1233	375	1.0
1249	416	1.0
1184	530	1.0
1192	13	1.0
1241	936	1.0
1199	145	1.0
1169	683	1.0
1337	582	1.0
1401	1120	1.0
1391	191	1.0
1418	2482	1.0
1480	1718	1.0
1507	670	1.0
1535	140	1.0
1555	2341	1.0
1556	502	1.0
1575	1933	1.0
755	793	1.0
1645	950	1.0
1768	704	1.0
1675	387	1.0
1320	361	1.0
1678	431	1.0
1712	107	1.0
1718	2616	1.0
1814	928	1.0
1861	2727	1.0
1914	2009	1.0
1897	33	1.0
1933	624	1.0
1942	946	1.0
2009	1768	1.0
1983	1981	1.0
1981	1942	1.0
1803	2282	1.0
2183	721	1.0
2282	480	1.0
2364	170	1.0
2341	1914	1.0
2424	575	1.0
2438	601	1.0
2475	729	1.0
2472	892	1.0
2482	1073	1.0
2616	125	1.0
2628	153	1.0
2683	2628	1.0
2692	322	1.0
2701	1555	1.0
2727	999	1.0
2740	1050	1.0
1606	182	1.0
3098	654	1.0
