Source	Target	Weight
22	112	1.0
27	2965	1.0
24	1417	1.0
0	488	1.0
44	1314	1.0
43	124	1.0
26	91	1.0
64	92	1.0
117	200	1.0
143	22	1.0
91	193	1.0
126	1836	1.0
110	416	1.0
124	125	1.0
92	479	1.0
138	1150	1.0
107	2807	1.0
105	1508	1.0
156	340	1.0
113	82	1.0
150	584	1.0
112	0	1.0
102	150	1.0
93	496	1.0
86	793	1.0
119	107	1.0
82	958	1.0
125	637	1.0
175	674	1.0
212	859	1.0
273	446	1.0
202	832	1.0
250	613	1.0
217	138	1.0
357	250	1.0
358	602	1.0
340	1422	1.0
336	666	1.0
456	558	1.0
449	110	1.0
416	384	1.0
384	357	1.0
418	580	1.0
446	202	1.0
433	812	1.0
488	117	1.0
479	358	1.0
466	433	1.0
193	64	1.0
508	466	1.0
511	156	1.0
666	217	1.0
544	526	1.0
699	909	1.0
674	985	1.0
675	544	1.0
584	916	1.0
669	1027	1.0
713	774	1.0
558	699	1.0
580	1191	1.0
626	1211	1.0
515	570	1.0
512	771	1.0
496	113	1.0
613	105	1.0
579	508	1.0
637	119	1.0
586	583	1.0
670	175	1.0
583	928	1.0
602	865	1.0
526	897	1.0
661	93	1.0
200	26	1.0
774	1136	1.0
771	1187	1.0
779	1015	1.0
767	850	1.0
793	212	1.0
832	669	1.0
812	24	1.0
859	846	1.0
865	586	1.0
909	661	1.0
893	456	1.0
928	670	1.0
897	713	1.0
916	893	1.0
958	1102	1.0
985	675	1.0
846	273	1.0
1027	126	1.0
1015	2173	1.0
1048	782	1.0
1136	102	1.0
1104	2346	1.0
1102	1550	1.0
1150	579	1.0
1211	1205	1.0
1205	418	1.0
1187	86	1.0
850	512	1.0
1199	336	1.0
1191	767	1.0
1314	143	1.0
1359	779	1.0
1417	511	1.0
1422	626	1.0
1502	1825	1.0
1508	1199	1.0
1550	1538	1.0
1533	1104	1.0
1538	1502	1.0
782	2162	1.0
1825	1533	1.0
1836	1359	1.0
2162	848	1.0
2173	43	1.0
848	449	1.0
2346	1048	1.0
2448	44	1.0
2807	27	1.0
2965	515	1.0
