Id	Label	Category
22	22	Comedy
110	110	Comedy
7	7	Comedy
236	236	Action
0	0	Drama
48	48	Action
43	43	Action
1150	1150	Comedy
476	476	Animation
13	13	Comedy
40	40	Animation
50	50	Animation
124	124	Action
20	20	Comedy
4	4	Animation
5	5	Action
1088	1088	Comedy
23	23	Drama
167	167	Action
1060	1060	Comedy
33	33	Animation
29	29	Animation
16	16	Animation
273	273	Drama
757	757	Comedy
120	120	Action
678	678	Adventure
157	157	Drama
99	99	Comedy
663	663	Musical
117	117	Action
272	272	Comedy
154	154	Comedy
221	221	Animation
84	84	Comedy
735	735	Comedy
126	126	Comedy
122	122	Comedy
939	939	Comedy
160	160	Comedy
613	613	Comedy
243	243	Comedy
72	72	Comedy
92	92	Action
921	921	Comedy
141	141	Action
179	179	Action
107	107	Action
791	791	Action
114	114	Action
118	118	Action
824	824	Action
68	68	Action
191	191	Animation
60	60	Action
1607	1607	Horror
189	189	Comedy
367	367	Comedy
172	172	Action
175	175	Action
508	508	Comedy
407	407	Drama
170	170	Comedy
943	943	Comedy
468	468	Drama
250	250	Drama
1584	1584	Drama
314	314	Comedy
255	255	Comedy
288	288	Comedy
1233	1233	Comedy
244	244	Comedy
458	458	Comedy
360	360	Musical
330	330	Animation
340	340	Comedy
375	375	Action
378	378	Action
384	384	Drama
450	450	Comedy
478	478	Comedy
683	683	Comedy
475	475	Comedy
654	654	Adventure
768	768	Action
1530	1530	Romance
670	670	Adventure
793	793	Comedy
750	750	Comedy
816	816	Action
1636	1636	Comedy
1649	1649	Action
1655	1655	Action
2260	2260	Comedy
1050	1050	Comedy
2524	2524	Horror
1414	1414	Horror
