Source	Target	Weight
22	369	1.0
27	1385	1.0
41	1049	1.0
42	1117	1.0
26	13	1.0
2	726	1.0
19	126	1.0
13	1154	1.0
15	26	1.0
5	1653	1.0
40	170	1.0
120	2168	1.0
64	41	1.0
155	613	1.0
100	169	1.0
99	298	1.0
121	542	1.0
87	1833	1.0
161	663	1.0
117	984	1.0
135	946	1.0
143	357	1.0
80	42	1.0
104	415	1.0
142	22	1.0
84	143	1.0
126	566	1.0
110	986	1.0
189	19	1.0
190	1197	1.0
170	1702	1.0
163	190	1.0
183	245	1.0
169	117	1.0
191	410	1.0
243	1067	1.0
301	939	1.0
245	506	1.0
322	183	1.0
204	349	1.0
298	322	1.0
217	367	1.0
308	540	1.0
209	191	1.0
332	135	1.0
361	703	1.0
357	786	1.0
359	336	1.0
351	400	1.0
349	852	1.0
369	1175	1.0
365	87	1.0
366	1397	1.0
326	27	1.0
352	217	1.0
367	1156	1.0
354	104	1.0
336	1560	1.0
415	110	1.0
410	1054	1.0
384	732	1.0
400	161	1.0
426	366	1.0
488	142	1.0
542	365	1.0
540	80	1.0
493	352	1.0
703	351	1.0
585	204	1.0
666	524	1.0
506	40	1.0
564	1155	1.0
553	64	1.0
660	1298	1.0
663	660	1.0
636	934	1.0
498	1508	1.0
706	209	1.0
613	636	1.0
566	588	1.0
579	359	1.0
524	579	1.0
615	1455	1.0
678	308	1.0
588	1552	1.0
503	99	1.0
200	314	1.0
571	301	1.0
601	361	1.0
732	666	1.0
726	1001	1.0
735	5	1.0
986	706	1.0
934	498	1.0
939	757	1.0
984	1470	1.0
946	243	1.0
943	493	1.0
993	15	1.0
1001	163	1.0
1067	488	1.0
1049	564	1.0
1054	503	1.0
1117	615	1.0
1155	189	1.0
1154	553	1.0
786	1568	1.0
1156	426	1.0
1197	120	1.0
1175	993	1.0
1298	84	1.0
1385	1409	1.0
1409	100	1.0
1397	384	1.0
757	678	1.0
1470	332	1.0
1455	2	1.0
852	735	1.0
1508	943	1.0
1552	354	1.0
1568	1786	1.0
1560	326	1.0
1653	155	1.0
1702	571	1.0
1786	585	1.0
1833	601	1.0
2168	200	1.0
