Source	Target	Weight
22	542	1.0
27	2873	1.0
3	22	1.0
48	648	1.0
45	5	1.0
50	124	1.0
5	4	1.0
23	117	1.0
4	640	1.0
32	94	1.0
120	48	1.0
64	2925	1.0
157	2071	1.0
87	64	1.0
81	346	1.0
117	92	1.0
94	1790	1.0
67	1018	1.0
160	641	1.0
110	2927	1.0
124	27	1.0
92	110	1.0
156	559	1.0
150	778	1.0
60	637	1.0
119	235	1.0
153	475	1.0
189	1242	1.0
178	596	1.0
183	119	1.0
235	575	1.0
300	482	1.0
332	81	1.0
356	157	1.0
346	909	1.0
345	3	1.0
327	300	1.0
411	32	1.0
380	332	1.0
372	87	1.0
482	345	1.0
475	1269	1.0
469	1300	1.0
542	544	1.0
648	60	1.0
641	511	1.0
511	356	1.0
544	2683	1.0
650	153	1.0
575	150	1.0
640	583	1.0
637	23	1.0
583	469	1.0
596	50	1.0
559	932	1.0
768	120	1.0
778	1010	1.0
911	411	1.0
909	67	1.0
897	2741	1.0
932	372	1.0
1010	911	1.0
1018	1634	1.0
1269	1404	1.0
1242	156	1.0
1300	183	1.0
1404	160	1.0
1634	327	1.0
1790	650	1.0
2071	178	1.0
2683	897	1.0
2741	45	1.0
2873	189	1.0
2925	768	1.0
2927	1001	1.0
